Orthogroup,A. terricola,I. cascadensis 1,I. cascadensis 2,D. discoideum,V. vermiformis,Total,incendi_only,not_incendi,both_incendi,incendi_only,both_incendi_only
OG0003593,1,0,0,1,4,6,0,6,FALSE,FALSE,FALSE
OG0003594,1,2,1,0,2,6,3,3,TRUE,FALSE,FALSE
OG0003595,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003596,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003597,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003598,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003599,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003600,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003601,1,1,1,2,1,6,2,4,TRUE,FALSE,FALSE
OG0003602,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003603,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003604,1,1,1,0,3,6,2,4,TRUE,FALSE,FALSE
OG0003605,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003606,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003607,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003608,6,0,0,0,0,6,0,6,FALSE,FALSE,FALSE
OG0003609,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003610,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003611,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003612,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003613,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003614,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003615,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003616,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003617,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003618,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003619,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003620,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003621,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003622,1,1,1,2,1,6,2,4,TRUE,FALSE,FALSE
OG0003623,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003624,1,1,2,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003625,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003626,3,1,1,0,1,6,2,4,TRUE,FALSE,FALSE
OG0003627,1,3,1,0,1,6,4,2,TRUE,FALSE,FALSE
OG0003628,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003629,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003630,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003631,1,1,2,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003632,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003633,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003634,1,1,2,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003635,1,1,1,2,1,6,2,4,TRUE,FALSE,FALSE
OG0003636,1,2,2,0,1,6,4,2,TRUE,FALSE,FALSE
OG0003637,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003638,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003639,1,1,2,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003640,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003641,1,1,2,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003642,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003643,1,2,1,1,1,6,3,3,TRUE,FALSE,FALSE
OG0003644,1,1,1,1,2,6,2,4,TRUE,FALSE,FALSE
OG0003645,1,2,1,0,2,6,3,3,TRUE,FALSE,FALSE
OG0003646,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003647,4,0,0,1,1,6,0,6,FALSE,FALSE,FALSE
OG0003648,2,1,1,1,1,6,2,4,TRUE,FALSE,FALSE
OG0003649,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003650,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003651,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003652,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003653,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003654,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003655,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003656,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003657,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003658,0,3,2,1,0,6,5,1,TRUE,FALSE,FALSE
OG0003659,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003660,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003661,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003662,0,1,1,3,1,6,2,4,TRUE,FALSE,FALSE
OG0003663,0,3,1,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003664,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003665,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003666,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003667,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003668,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003669,0,2,1,0,3,6,3,3,TRUE,FALSE,FALSE
OG0003670,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003671,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003672,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003673,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003674,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003675,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003676,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003677,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003678,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003679,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003680,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003681,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003682,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003683,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003684,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003685,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003686,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003687,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003688,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003689,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003690,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003691,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003692,0,1,2,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003693,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003694,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003695,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003696,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003697,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003698,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003699,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003700,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003701,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003702,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003703,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003704,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003705,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003706,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003707,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003708,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003709,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003710,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003711,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003712,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003713,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003714,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003715,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003716,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003717,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003718,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003719,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003720,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003721,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003722,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003723,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003724,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003725,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003726,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003727,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003728,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003729,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003730,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003731,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003732,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003733,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003734,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003735,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003736,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003737,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003738,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003739,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003740,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003741,0,1,2,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003742,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003743,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003744,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003745,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003746,0,2,1,0,3,6,3,3,TRUE,FALSE,FALSE
OG0003747,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003748,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003749,0,1,2,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003750,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003751,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003752,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003753,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003754,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003755,0,2,1,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003756,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003757,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003758,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003759,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003760,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003761,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003762,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003763,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003764,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003765,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003766,0,1,2,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003767,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003768,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003769,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003770,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003771,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003772,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003773,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003774,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003775,0,1,3,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003776,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003777,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003778,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003779,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003780,0,1,2,0,3,6,3,3,TRUE,FALSE,FALSE
OG0003781,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003782,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003783,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003784,0,2,3,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003785,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003786,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003787,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003788,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003789,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003790,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003791,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003792,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003793,0,2,3,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003794,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003795,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003796,0,1,2,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003797,0,1,2,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003798,0,2,1,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003799,0,2,1,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003800,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003801,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003802,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003803,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003804,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003805,0,3,1,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003806,0,1,3,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003807,0,6,0,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003808,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003809,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003810,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003811,0,2,1,0,3,6,3,3,TRUE,FALSE,FALSE
OG0003812,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003813,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003814,0,5,1,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003815,0,3,1,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003816,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003817,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003818,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003819,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003820,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003821,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003822,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003823,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003824,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003825,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003826,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003827,0,2,1,0,3,6,3,3,TRUE,FALSE,FALSE
OG0003828,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003829,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003830,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003831,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003832,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003833,0,2,1,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003834,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003835,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003836,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003837,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003838,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003839,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003840,0,2,1,0,3,6,3,3,TRUE,FALSE,FALSE
OG0003841,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003842,0,2,1,0,3,6,3,3,TRUE,FALSE,FALSE
OG0003843,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003844,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003845,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003846,0,1,2,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003847,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003848,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003849,0,2,3,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003850,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003851,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003852,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003853,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003854,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003855,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003856,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003857,0,3,1,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003858,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003859,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003860,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003861,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003862,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003863,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003864,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003865,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003866,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003867,0,2,4,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003868,0,1,0,0,5,6,1,5,FALSE,FALSE,FALSE
OG0003869,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003870,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003871,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003872,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003873,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003874,0,3,3,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003875,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003876,0,2,1,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003877,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003878,0,2,1,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003879,0,2,3,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003880,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003881,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003882,0,4,2,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003883,0,2,1,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003884,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003885,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003886,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003887,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003888,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003889,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003890,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003891,0,1,1,3,1,6,2,4,TRUE,FALSE,FALSE
OG0003892,0,1,2,2,1,6,3,3,TRUE,FALSE,FALSE
OG0003893,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003894,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003895,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003896,0,1,2,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003897,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003898,0,1,2,0,3,6,3,3,TRUE,FALSE,FALSE
OG0003899,0,1,1,2,2,6,2,4,TRUE,FALSE,FALSE
OG0003900,0,1,2,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003901,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003902,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003903,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003904,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003905,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003906,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003907,0,1,1,0,4,6,2,4,TRUE,FALSE,FALSE
OG0003908,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003909,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003910,0,3,2,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003911,0,2,3,0,1,6,5,1,TRUE,FALSE,FALSE
OG0003912,0,2,2,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003913,0,2,1,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003914,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003915,0,1,2,1,2,6,3,3,TRUE,FALSE,FALSE
OG0003916,0,3,1,0,2,6,4,2,TRUE,FALSE,FALSE
OG0003917,0,2,2,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003918,0,3,1,1,1,6,4,2,TRUE,FALSE,FALSE
OG0003919,0,1,5,0,0,6,6,0,TRUE,TRUE,TRUE
OG0003920,0,1,1,1,3,6,2,4,TRUE,FALSE,FALSE
OG0003921,0,0,6,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003922,0,0,6,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003923,0,0,6,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003924,0,0,6,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003925,0,0,6,0,0,6,6,0,FALSE,TRUE,FALSE
OG0003926,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003927,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003928,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003929,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003930,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003931,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003932,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003933,0,0,0,5,1,6,0,6,FALSE,FALSE,FALSE
OG0003934,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003935,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003936,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003937,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003938,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003939,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003940,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003941,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003942,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003943,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003944,0,0,0,1,5,6,0,6,FALSE,FALSE,FALSE
OG0003945,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003946,0,0,0,1,5,6,0,6,FALSE,FALSE,FALSE
OG0003947,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003948,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003949,0,0,0,6,0,6,0,6,FALSE,FALSE,FALSE
OG0003950,0,0,0,1,5,6,0,6,FALSE,FALSE,FALSE
OG0003951,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003952,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003953,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003954,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003955,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003956,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003957,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003958,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003959,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003960,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003961,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003962,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003963,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003964,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003965,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003966,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003967,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
OG0003968,0,0,0,0,6,6,0,6,FALSE,FALSE,FALSE
