Orthogroup	acastellanii_braker	vvermcdc19_braker
OG0006482	acastellanii_g6394.t1	vverm_g992.t1
OG0006483	acastellanii_g6402.t1	vverm_g2706.t1
OG0006485	acastellanii_g6419.t1	vverm_g16174.t1
OG0006486	acastellanii_g6449.t1, acastellanii_g6449.t2	vverm_g4074.t1
OG0006487	acastellanii_g6473.t1	vverm_g6623.t1
OG0006488	acastellanii_g6533.t1	vverm_g3598.t1
OG0006489	acastellanii_g6619.t1	vverm_g8543.t1, vverm_g8543.t2, vverm_g2876.t1
OG0006490	acastellanii_g6635.t1	vverm_g2691.t1, vverm_g2691.t2, vverm_g3074.t3
OG0006491	acastellanii_g6642.t1	vverm_g3705.t1
OG0006493	acastellanii_g5972.t1	vverm_g9101.t1
OG0006495	acastellanii_g5892.t1	vverm_g13486.t1
OG0006497	acastellanii_g5903.t1	vverm_g2245.t1
OG0006498	acastellanii_g5918.t1, acastellanii_g5918.t2	vverm_g980.t2, vverm_g980.t1
OG0006499	acastellanii_g5804.t1	vverm_g14509.t1
OG0006500	acastellanii_g5810.t1	vverm_g1687.t1
OG0006502	acastellanii_g5702.t1	vverm_g9484.t1
OG0006503	acastellanii_g5705.t1	vverm_g788.t1, vverm_g11719.t1
OG0006504	acastellanii_g5765.t1	vverm_g14249.t1
OG0006506	acastellanii_g5522.t1	vverm_g6453.t1
OG0006507	acastellanii_g5557.t1	vverm_g5749.t1
OG0006509	acastellanii_g5618.t1	vverm_g16308.t1
OG0006511	acastellanii_g977.t2, acastellanii_g5473.t1, acastellanii_g977.t1	vverm_g15537.t1
OG0006512	acastellanii_g5453.t1	vverm_g10582.t1, vverm_g10756.t1, vverm_g8375.t1
OG0006514	acastellanii_g5379.t1	vverm_g14788.t1
OG0006515	acastellanii_g5238.t1, acastellanii_g657.t1	vverm_g11217.t1, vverm_g11217.t2
OG0006516	acastellanii_g5252.t1	vverm_g4962.t1, vverm_g4962.t2
OG0006517	acastellanii_g5283.t1	vverm_g11792.t1
OG0006518	acastellanii_g5322.t1	vverm_g12267.t1
OG0006519	acastellanii_g5335.t1	vverm_g9019.t1
OG0006520	acastellanii_g5352.t1	vverm_g11630.t1
OG0006521	acastellanii_g5161.t1	vverm_g14624.t1
OG0006522	acastellanii_g5162.t1	vverm_g6417.t1
OG0006524	acastellanii_g4996.t1	vverm_g2746.t1
OG0006525	acastellanii_g5000.t1	vverm_g4337.t3, vverm_g4337.t2, vverm_g4337.t1
OG0006526	acastellanii_g5020.t1, acastellanii_g5020.t2	vverm_g9880.t2
OG0006527	acastellanii_g5021.t1	vverm_g13483.t1
OG0006528	acastellanii_g5042.t1	vverm_g10826.t1
OG0006529	acastellanii_g4958.t1	vverm_g14492.t1
OG0006530	acastellanii_g4924.t1	vverm_g784.t1, vverm_g11723.t1
OG0006533	acastellanii_g4880.t1	vverm_g5573.t1
OG0006534	acastellanii_g4903.t1	vverm_g10477.t2, vverm_g10477.t1
OG0006535	acastellanii_g4801.t1	vverm_g13236.t1, vverm_g13236.t2
OG0006536	acastellanii_g4803.t1, acastellanii_g4803.t2	vverm_g6188.t1
OG0006537	acastellanii_g4634.t1	vverm_g16148.t1
OG0006538	acastellanii_g4642.t1	vverm_g11342.t1, vverm_g13327.t1, vverm_g11342.t2
OG0006539	acastellanii_g4645.t1	vverm_g2209.t1
OG0006540	acastellanii_g4649.t1	vverm_g4645.t1
OG0006541	acastellanii_g4665.t1	vverm_g8941.t1
OG0006542	acastellanii_g4668.t1	vverm_g9072.t1
OG0006543	acastellanii_g4687.t1	vverm_g8644.t1
OG0006546	acastellanii_g4581.t1	vverm_g9936.t1
OG0006547	acastellanii_g4401.t1	vverm_g12688.t1
OG0006548	acastellanii_g4420.t1	vverm_g11528.t1
OG0006550	acastellanii_g4442.t1	vverm_g13979.t1
OG0006551	acastellanii_g4367.t1, acastellanii_g1641.t1	vverm_g929.t1, vverm_g929.t2
OG0006552	acastellanii_g4020.t1	vverm_g6034.t1
OG0006556	acastellanii_g4104.t1	vverm_g12115.t1
OG0006558	acastellanii_g4156.t2, acastellanii_g4156.t1, acastellanii_g4160.t1	vverm_g2566.t1
OG0006559	acastellanii_g4164.t1	vverm_g13463.t1
OG0006560	acastellanii_g4199.t1	vverm_g6298.t1
OG0006561	acastellanii_g3505.t1, acastellanii_g4209.t1	vverm_g15075.t1
OG0006562	acastellanii_g4210.t1	vverm_g15977.t1
OG0006563	acastellanii_g4213.t1	vverm_g4046.t1, vverm_g8263.t1
OG0006564	acastellanii_g4253.t1	vverm_g4742.t1
OG0006566	acastellanii_g4296.t1	vverm_g5360.t1
OG0006568	acastellanii_g4325.t1	vverm_g16850.t1
OG0006569	acastellanii_g3983.t1	vverm_g13213.t1
OG0006570	acastellanii_g3925.t1	vverm_g12746.t1
OG0006572	acastellanii_g3932.t1	vverm_g7308.t1
OG0006573	acastellanii_g3860.t1	vverm_g6982.t1
OG0006574	acastellanii_g3753.t1	vverm_g4805.t1
OG0006575	acastellanii_g3795.t1, acastellanii_g3794.t1	vverm_g5216.t1
OG0006576	acastellanii_g3819.t1	vverm_g3428.t1
OG0006577	acastellanii_g3830.t1	vverm_g2424.t1
OG0006578	acastellanii_g3834.t1	vverm_g13405.t1
OG0006579	acastellanii_g3836.t2, acastellanii_g3836.t1	vverm_g13359.t1
OG0006580	acastellanii_g3738.t1	vverm_g5595.t1
OG0006581	acastellanii_g3708.t1	vverm_g5868.t1, vverm_g14071.t1
OG0006582	acastellanii_g3640.t1	vverm_g3214.t1
OG0006583	acastellanii_g3643.t2, acastellanii_g3643.t1	vverm_g362.t1
OG0006585	acastellanii_g3606.t1	vverm_g6676.t1
OG0006587	acastellanii_g3518.t1	vverm_g1832.t1
OG0006588	acastellanii_g3522.t1	vverm_g12136.t1
OG0006589	acastellanii_g3581.t1	vverm_g14780.t1
OG0006590	acastellanii_g3583.t1	vverm_g16386.t1
OG0006592	acastellanii_g3437.t1	vverm_g3062.t1
OG0006593	acastellanii_g3466.t1	vverm_g1154.t1, vverm_g1154.t2
OG0006594	acastellanii_g3361.t1	vverm_g8970.t1
OG0006597	acastellanii_g3392.t1, acastellanii_g3392.t2	vverm_g13434.t1, vverm_g13434.t2
OG0006598	acastellanii_g3301.t1	vverm_g8194.t1
OG0006600	acastellanii_g3241.t1, acastellanii_g2940.t1	vverm_g15096.t1
OG0006601	acastellanii_g3186.t1	vverm_g81.t2, vverm_g81.t1
OG0006602	acastellanii_g2965.t1	vverm_g7328.t1
OG0006603	acastellanii_g2991.t1	vverm_g12733.t1
OG0006604	acastellanii_g3032.t1	vverm_g2461.t1
OG0006607	acastellanii_g3117.t1	vverm_g5939.t1
OG0006608	acastellanii_g2868.t1	vverm_g16889.t1
OG0006609	acastellanii_g2908.t1, acastellanii_g2908.t2	vverm_g7664.t1, vverm_g5411.t1
OG0006612	acastellanii_g2848.t1, acastellanii_g2848.t2, acastellanii_g2848.t3	vverm_g15357.t1
OG0006613	acastellanii_g2786.t1, acastellanii_g2786.t2	vverm_g14881.t1, vverm_g14881.t2
OG0006615	acastellanii_g2754.t2, acastellanii_g2754.t3, acastellanii_g2754.t1	vverm_g10121.t1
OG0006616	acastellanii_g2677.t1	vverm_g14427.t1
OG0006619	acastellanii_g2501.t1	vverm_g8799.t1
OG0006626	acastellanii_g2615.t1	vverm_g2220.t1, vverm_g1119.t2, vverm_g1119.t1
OG0006627	acastellanii_g2347.t1, acastellanii_g2347.t2	vverm_g153.t1
OG0006628	acastellanii_g2305.t1	vverm_g10277.t1
OG0006630	acastellanii_g1810.t1	vverm_g111.t1
OG0006631	acastellanii_g1832.t1	vverm_g3698.t1
OG0006632	acastellanii_g1853.t1	vverm_g6317.t1
OG0006633	acastellanii_g1854.t1	vverm_g15784.t1
OG0006634	acastellanii_g1891.t1	vverm_g15594.t1
OG0006635	acastellanii_g1918.t1	vverm_g1294.t1
OG0006636	acastellanii_g1963.t1	vverm_g751.t1, vverm_g13264.t1
OG0006638	acastellanii_g1988.t1	vverm_g3109.t1, vverm_g3154.t1, vverm_g3154.t2
OG0006639	acastellanii_g2018.t1	vverm_g13357.t1
OG0006640	acastellanii_g2062.t1	vverm_g5131.t1
OG0006641	acastellanii_g2064.t1	vverm_g8224.t1
OG0006643	acastellanii_g2165.t1	vverm_g4124.t1
OG0006644	acastellanii_g2167.t1	vverm_g8794.t1
OG0006645	acastellanii_g2203.t1	vverm_g16577.t1
OG0006646	acastellanii_g2269.t1	vverm_g16188.t1
OG0006648	acastellanii_g1715.t1	vverm_g11553.t1
OG0006649	acastellanii_g1492.t1	vverm_g13449.t1
OG0006650	acastellanii_g1495.t1	vverm_g3301.t1
OG0006651	acastellanii_g1499.t1	vverm_g15282.t2, vverm_g15282.t1
OG0006652	acastellanii_g1519.t1, acastellanii_g1519.t2	vverm_g4756.t1
OG0006653	acastellanii_g1529.t1	vverm_g8808.t1
OG0006654	acastellanii_g1531.t1	vverm_g8027.t1
OG0006656	acastellanii_g1554.t1	vverm_g8738.t1
OG0006657	acastellanii_g1569.t2, acastellanii_g1569.t1	vverm_g6049.t1
OG0006658	acastellanii_g1464.t1	vverm_g5431.t2, vverm_g5431.t1
OG0006659	acastellanii_g1458.t1	vverm_g4895.t1
OG0006660	acastellanii_g1447.t1	vverm_g16195.t3
OG0006661	acastellanii_g1404.t1	vverm_g9254.t1
OG0006662	acastellanii_g588.t1, acastellanii_g1393.t1	vverm_g13494.t1, vverm_g3792.t1
OG0006663	acastellanii_g1387.t1	vverm_g3358.t1
OG0006666	acastellanii_g1361.t1, acastellanii_g1361.t2	vverm_g15185.t1, vverm_g14690.t1
OG0006667	acastellanii_g1363.t1	vverm_g6957.t1, vverm_g6957.t2
OG0006668	acastellanii_g1271.t1	vverm_g6407.t1
OG0006670	acastellanii_g1219.t1	vverm_g8508.t2, vverm_g8508.t1
OG0006671	acastellanii_g1224.t1, acastellanii_g1224.t2	vverm_g9066.t1, vverm_g6233.t1
OG0006676	acastellanii_g1039.t1	vverm_g4310.t1
OG0006677	acastellanii_g1041.t1, acastellanii_g1045.t1	vverm_g5059.t1
OG0006678	acastellanii_g1044.t2, acastellanii_g1044.t3, acastellanii_g1044.t1	vverm_g13021.t1
OG0006681	acastellanii_g685.t1	vverm_g9182.t1
OG0006682	acastellanii_g761.t1	vverm_g4906.t1
OG0006683	acastellanii_g774.t1	vverm_g5645.t1, vverm_g5645.t2
OG0006684	acastellanii_g789.t1	vverm_g13217.t1
OG0006685	acastellanii_g816.t1	vverm_g15631.t1
OG0006686	acastellanii_g821.t1	vverm_g13990.t1
OG0006687	acastellanii_g823.t1	vverm_g15654.t1
OG0006688	acastellanii_g824.t1	vverm_g8765.t1
OG0006689	acastellanii_g857.t2, acastellanii_g857.t1	vverm_g2400.t1
OG0006690	acastellanii_g559.t1	vverm_g1538.t1
OG0006691	acastellanii_g580.t1	vverm_g8515.t1
OG0006692	acastellanii_g489.t1	vverm_g13719.t1
OG0006694	acastellanii_g515.t1	vverm_g15066.t1
OG0006696	acastellanii_g290.t1	vverm_g2339.t1
OG0006697	acastellanii_g259.t1	vverm_g2240.t1
OG0008160	acastellanii_g14151.t1	vverm_g3536.t1
OG0008166	acastellanii_g10370.t1, acastellanii_g14101.t1	vverm_g16733.t1
OG0008174	acastellanii_g13624.t1	vverm_g16875.t1
OG0008175	acastellanii_g13629.t1	vverm_g1800.t1
OG0008177	acastellanii_g13659.t1	vverm_g574.t1
OG0008178	acastellanii_g13664.t1	vverm_g8974.t1
OG0008187	acastellanii_g13797.t1	vverm_g13012.t1
OG0008192	acastellanii_g13923.t1	vverm_g12415.t3
OG0008193	acastellanii_g13957.t1	vverm_g2802.t1
OG0008195	acastellanii_g8684.t1, acastellanii_g13963.t2	vverm_g10665.t1
OG0008196	acastellanii_g14006.t1	vverm_g14804.t1
OG0008199	acastellanii_g14027.t1	vverm_g5546.t1, vverm_g3491.t1
OG0008204	acastellanii_g13529.t1	vverm_g2441.t1
OG0008207	acastellanii_g13495.t1	vverm_g7771.t1
OG0008209	acastellanii_g13498.t1, acastellanii_g13498.t2	vverm_g6085.t1
OG0008211	acastellanii_g13482.t1	vverm_g15298.t1
OG0008217	acastellanii_g13111.t1, acastellanii_g13111.t2	vverm_g8439.t1
OG0008218	acastellanii_g13113.t1	vverm_g5148.t1
OG0008220	acastellanii_g13127.t1	vverm_g16237.t1
OG0008222	acastellanii_g13151.t1	vverm_g10078.t1
OG0008224	acastellanii_g13220.t1	vverm_g8758.t1
OG0008227	acastellanii_g13273.t1	vverm_g11129.t2
OG0008235	acastellanii_g2250.t1, acastellanii_g13404.t1	vverm_g16650.t1
OG0008239	acastellanii_g13440.t1	vverm_g767.t1, vverm_g13279.t1
OG0008240	acastellanii_g9997.t1, acastellanii_g13448.t1	vverm_g2515.t1
OG0008242	acastellanii_g13056.t1	vverm_g4306.t1
OG0008248	acastellanii_g12970.t1	vverm_g12828.t1, vverm_g3775.t1
OG0008262	acastellanii_g12835.t1	vverm_g3755.t1
OG0008265	acastellanii_g12698.t1, acastellanii_g12693.t1	vverm_g3679.t2
OG0008270	acastellanii_g12737.t1	vverm_g2265.t1
OG0008271	acastellanii_g12757.t2, acastellanii_g12757.t1	vverm_g2467.t1
OG0008275	acastellanii_g12662.t2, acastellanii_g12662.t1	vverm_g13001.t1
OG0008276	acastellanii_g12664.t1	vverm_g10195.t1, vverm_g75.t1
OG0008279	acastellanii_g12630.t1	vverm_g16321.t1
OG0008280	acastellanii_g12619.t1	vverm_g3882.t1
OG0008284	acastellanii_g12608.t1	vverm_g9908.t1
OG0008287	acastellanii_g12447.t1	vverm_g7017.t1
OG0008288	acastellanii_g12464.t1	vverm_g13472.t1
OG0008289	acastellanii_g12478.t1	vverm_g6398.t2, vverm_g6398.t1
OG0008290	acastellanii_g12492.t1, acastellanii_g12492.t2	vverm_g12465.t1
OG0008301	acastellanii_g11846.t1	vverm_g4492.t1
OG0008304	acastellanii_g11881.t1	vverm_g6217.t1
OG0008306	acastellanii_g11955.t1	vverm_g6189.t1, vverm_g6189.t2
OG0008311	acastellanii_g12103.t2, acastellanii_g12103.t1	vverm_g14091.t1
OG0008312	acastellanii_g12121.t1	vverm_g6168.t1, vverm_g6168.t2
OG0008316	acastellanii_g12229.t1, acastellanii_g5155.t1	vverm_g6663.t1
OG0008324	acastellanii_g11744.t1, acastellanii_g1462.t1	vverm_g13848.t1
OG0008328	acastellanii_g11643.t1	vverm_g12503.t1, vverm_g13138.t1
OG0008329	acastellanii_g11661.t1	vverm_g12727.t1, vverm_g12767.t1
OG0008330	acastellanii_g11662.t1	vverm_g4928.t1
OG0008331	acastellanii_g11676.t1	vverm_g8615.t1
OG0008332	acastellanii_g11695.t1, acastellanii_g5625.t1	vverm_g15340.t1
OG0008336	acastellanii_g11505.t1	vverm_g6621.t1
OG0008338	acastellanii_g11517.t1	vverm_g11625.t1
OG0008341	acastellanii_g11579.t1	vverm_g4301.t1
OG0008342	acastellanii_g51.t1, acastellanii_g11581.t1	vverm_g14793.t1
OG0008344	acastellanii_g11405.t1	vverm_g15875.t1
OG0008346	acastellanii_g11444.t1	vverm_g13811.t2, vverm_g13811.t1
OG0008351	acastellanii_g11345.t1	vverm_g16867.t1
OG0008354	acastellanii_g11381.t1	vverm_g9913.t1
OG0008358	acastellanii_g11265.t1, acastellanii_g11265.t2	vverm_g15134.t1
OG0008372	acastellanii_g11038.t1	vverm_g16085.t2, vverm_g16085.t1
OG0008374	acastellanii_g11073.t1, acastellanii_g9849.t1	vverm_g8812.t1
OG0008375	acastellanii_g11109.t1	vverm_g9882.t1
OG0008378	acastellanii_g10900.t1	vverm_g573.t1
OG0008380	acastellanii_g10914.t2	vverm_g9747.t1, vverm_g9747.t2
OG0008391	acastellanii_g10825.t1, acastellanii_g10825.t2	vverm_g7923.t1
OG0008392	acastellanii_g10829.t1	vverm_g10427.t1, vverm_g14116.t1
OG0008398	acastellanii_g10635.t1	vverm_g14517.t1
OG0008400	acastellanii_g10657.t1	vverm_g11400.t2, vverm_g11400.t1
OG0008405	acastellanii_g10428.t4	vverm_g13040.t1, vverm_g4392.t1
OG0008408	acastellanii_g10480.t1	vverm_g8155.t1
OG0008409	acastellanii_g10507.t1, acastellanii_g10508.t1	vverm_g13029.t1
OG0008425	acastellanii_g10355.t1	vverm_g1591.t1
OG0008427	acastellanii_g10379.t1	vverm_g3827.t1
OG0008428	acastellanii_g10404.t1	vverm_g12248.t1
OG0008429	acastellanii_g10408.t1	vverm_g4269.t1
OG0008433	acastellanii_g10057.t1, acastellanii_g10057.t2	vverm_g13830.t1
OG0008438	acastellanii_g10198.t1	vverm_g8242.t1, vverm_g11167.t1
OG0008441	acastellanii_g9983.t1, acastellanii_g4844.t1	vverm_g1107.t1
OG0008442	acastellanii_g9604.t1	vverm_g9607.t1
OG0008443	acastellanii_g9618.t1	vverm_g1546.t1
OG0008445	acastellanii_g9654.t1, acastellanii_g9655.t1	vverm_g8126.t1
OG0008447	acastellanii_g9676.t1	vverm_g107.t1
OG0008450	acastellanii_g9729.t1	vverm_g4400.t1
OG0008453	acastellanii_g9789.t1, acastellanii_g9789.t2	vverm_g3344.t1
OG0008454	acastellanii_g9813.t1, acastellanii_g673.t1	vverm_g862.t1
OG0008456	acastellanii_g9818.t1	vverm_g16244.t1
OG0008457	acastellanii_g9861.t2, acastellanii_g9861.t1	vverm_g9419.t1
OG0008458	acastellanii_g3058.t1, acastellanii_g9881.t1	vverm_g660.t1
OG0008463	acastellanii_g9960.t1	vverm_g16591.t1, vverm_g9354.t1
OG0008467	acastellanii_g9384.t2, acastellanii_g9384.t1	vverm_g5034.t1
OG0008469	acastellanii_g9407.t1	vverm_g11918.t1
OG0008474	acastellanii_g9519.t1	vverm_g5142.t1
OG0008475	acastellanii_g9529.t1	vverm_g2025.t2, vverm_g2025.t1
OG0008476	acastellanii_g9531.t1	vverm_g4190.t1
OG0008477	acastellanii_g9583.t1, acastellanii_g9581.t1	vverm_g1440.t1
OG0008484	acastellanii_g9218.t1, acastellanii_g9218.t2	vverm_g2595.t1
OG0008488	acastellanii_g9161.t1	vverm_g4841.t1
OG0008489	acastellanii_g9173.t1, acastellanii_g9175.t1	vverm_g3809.t1
OG0008491	acastellanii_g9181.t1	vverm_g15952.t1
OG0008493	acastellanii_g9112.t1	vverm_g16711.t1
OG0008494	acastellanii_g8733.t1	vverm_g12412.t1, vverm_g12412.t2
OG0008496	acastellanii_g8772.t1	vverm_g9923.t1
OG0008502	acastellanii_g8830.t1	vverm_g14500.t1
OG0008503	acastellanii_g8862.t1	vverm_g4856.t1
OG0008504	acastellanii_g8913.t2, acastellanii_g8913.t1	vverm_g8101.t1
OG0008505	acastellanii_g8942.t1	vverm_g14692.t1, vverm_g15183.t1
OG0008507	acastellanii_g8996.t1, acastellanii_g8996.t2	vverm_g2165.t1
OG0008508	acastellanii_g9009.t1	vverm_g14487.t2, vverm_g14487.t1
OG0008509	acastellanii_g9061.t1, acastellanii_g9061.t2	vverm_g2200.t1
OG0008510	acastellanii_g9070.t2, acastellanii_g9070.t1	vverm_g16924.t1
OG0008512	acastellanii_g8715.t1	vverm_g13024.t1
OG0008514	acastellanii_g8693.t1	vverm_g6774.t1
OG0008518	acastellanii_g8652.t1	vverm_g4134.t1
OG0008522	acastellanii_g3231.t1, acastellanii_g8630.t1	vverm_g13636.t1
OG0008526	acastellanii_g8522.t1	vverm_g15286.t1
OG0008527	acastellanii_g8527.t1	vverm_g12740.t1
OG0008528	acastellanii_g8538.t1	vverm_g1592.t1
OG0008538	acastellanii_g8073.t1	vverm_g9110.t1
OG0008539	acastellanii_g8082.t1	vverm_g4818.t1
OG0008541	acastellanii_g7903.t1, acastellanii_g8121.t1	vverm_g12858.t2
OG0008543	acastellanii_g8186.t1	vverm_g5394.t1
OG0008544	acastellanii_g8208.t2, acastellanii_g8208.t1	vverm_g14795.t1
OG0008548	acastellanii_g8288.t1	vverm_g5640.t2
OG0008549	acastellanii_g8336.t1	vverm_g6087.t1, vverm_g6087.t2
OG0008550	acastellanii_g8340.t1	vverm_g14516.t1
OG0008552	acastellanii_g8393.t1	vverm_g3913.t1
OG0008555	acastellanii_g8007.t3	vverm_g10908.t1, vverm_g10983.t1
OG0008562	acastellanii_g7766.t1	vverm_g16873.t1
OG0008565	acastellanii_g7815.t1	vverm_g16848.t1
OG0008567	acastellanii_g7847.t1	vverm_g10623.t1
OG0008570	acastellanii_g7926.t1	vverm_g3646.t1, vverm_g3646.t2
OG0008585	acastellanii_g7434.t1	vverm_g15089.t1
OG0008586	acastellanii_g7440.t1	vverm_g7779.t1
OG0008587	acastellanii_g7447.t1	vverm_g239.t1, vverm_g239.t2
OG0008591	acastellanii_g7484.t1	vverm_g16717.t1
OG0008603	acastellanii_g7272.t1	vverm_g6651.t1
OG0008605	acastellanii_g7280.t2, acastellanii_g7280.t1	vverm_g1472.t1
OG0008607	acastellanii_g6996.t1	vverm_g8605.t1
OG0008612	acastellanii_g7117.t1, acastellanii_g7117.t2	vverm_g2818.t1
OG0008614	acastellanii_g7183.t1, acastellanii_g7189.t1	vverm_g15711.t1
OG0008619	acastellanii_g6788.t1	vverm_g4373.t1
OG0008620	acastellanii_g6831.t1	vverm_g16845.t1
OG0008626	acastellanii_g6898.t1	vverm_g9710.t1, vverm_g2681.t1
OG0008627	acastellanii_g6779.t1	vverm_g10405.t2, vverm_g10405.t1
OG0008629	acastellanii_g6730.t1	vverm_g6371.t1
OG0008631	acastellanii_g6740.t1	vverm_g14224.t2, vverm_g14224.t1
OG0008633	acastellanii_g1079.t1, acastellanii_g6056.t1	vverm_g15500.t1
OG0008635	acastellanii_g6060.t1	vverm_g1695.t1
OG0008637	acastellanii_g6092.t1	vverm_g7945.t1, vverm_g7945.t2
OG0008640	acastellanii_g6173.t1	vverm_g7174.t1
OG0008642	acastellanii_g6200.t1	vverm_g5736.t1, vverm_g5736.t2
OG0008644	acastellanii_g6228.t2, acastellanii_g6228.t1	vverm_g8920.t1
OG0008645	acastellanii_g6284.t1	vverm_g15363.t1
OG0008647	acastellanii_g6312.t1	vverm_g11611.t1, vverm_g9824.t1
OG0008650	acastellanii_g6347.t1	vverm_g2850.t2, vverm_g2850.t1
OG0008651	acastellanii_g6366.t1	vverm_g2554.t2, vverm_g2554.t1
OG0008653	acastellanii_g6373.t1	vverm_g16421.t1
OG0008656	acastellanii_g6429.t1	vverm_g3728.t1
OG0008662	acastellanii_g6555.t1	vverm_g5114.t1, vverm_g4627.t1
OG0008665	acastellanii_g6624.t1	vverm_g9533.t1, vverm_g15915.t1
OG0008670	acastellanii_g5807.t1	vverm_g9745.t1
OG0008672	acastellanii_g5846.t1, acastellanii_g4224.t1	vverm_g8320.t1
OG0008673	acastellanii_g5847.t1	vverm_g1243.t1, vverm_g2380.t1
OG0008682	acastellanii_g5573.t1	vverm_g8558.t1
OG0008684	acastellanii_g5596.t1	vverm_g7436.t1, vverm_g5673.t1
OG0008686	acastellanii_g5422.t1	vverm_g12156.t1, vverm_g12156.t2
OG0008689	acastellanii_g5394.t1	vverm_g11789.t1, vverm_g11789.t2
OG0008693	acastellanii_g5251.t1	vverm_g15566.t2, vverm_g15566.t1
OG0008696	acastellanii_g5302.t2, acastellanii_g5302.t1	vverm_g13409.t1
OG0008697	acastellanii_g5312.t1	vverm_g2148.t1
OG0008698	acastellanii_g5318.t1, acastellanii_g5318.t2	vverm_g12946.t1
OG0008703	acastellanii_g5217.t1	vverm_g49.t1, vverm_g49.t2
OG0008705	acastellanii_g5125.t1	vverm_g5356.t1
OG0008707	acastellanii_g5176.t2, acastellanii_g5176.t1	vverm_g12570.t1
OG0008712	acastellanii_g5068.t1	vverm_g2920.t1
OG0008715	acastellanii_g4874.t1	vverm_g6000.t1, vverm_g6000.t2
OG0008718	acastellanii_g4805.t1	vverm_g4415.t1
OG0008719	acastellanii_g4285.t1, acastellanii_g4813.t1	vverm_g12974.t1
OG0008721	acastellanii_g4658.t1	vverm_g11128.t1
OG0008722	acastellanii_g4684.t1	vverm_g1384.t1
OG0008726	acastellanii_g4544.t1, acastellanii_g4547.t1	vverm_g1869.t1
OG0008727	acastellanii_g4555.t1	vverm_g1637.t2, vverm_g1637.t1
OG0008730	acastellanii_g4600.t1	vverm_g9186.t1
OG0008732	acastellanii_g4616.t2, acastellanii_g4616.t1	vverm_g14166.t1
OG0008733	acastellanii_g4624.t1	vverm_g12431.t1
OG0008737	acastellanii_g4463.t1	vverm_g2782.t1
OG0008738	acastellanii_g4378.t1	vverm_g10398.t1, vverm_g2525.t1
OG0008739	acastellanii_g4011.t1	vverm_g4772.t1
OG0008742	acastellanii_g4093.t1	vverm_g11558.t1
OG0008743	acastellanii_g4107.t1	vverm_g16599.t1
OG0008745	acastellanii_g4134.t1	vverm_g11405.t1, vverm_g9253.t1
OG0008751	acastellanii_g4239.t1	vverm_g11693.t2, vverm_g11693.t1
OG0008754	acastellanii_g3979.t1	vverm_g3727.t1
OG0008755	acastellanii_g3984.t1	vverm_g13296.t1
OG0008760	acastellanii_g3897.t1	vverm_g16695.t1
OG0008762	acastellanii_g3779.t1	vverm_g2235.t3, vverm_g1135.t3
OG0008764	acastellanii_g3792.t1, acastellanii_g3792.t2	vverm_g165.t1
OG0008768	acastellanii_g3837.t1	vverm_g7584.t1, vverm_g7584.t2
OG0008769	acastellanii_g3706.t1	vverm_g5570.t2, vverm_g5570.t1
OG0008770	acastellanii_g3715.t1, acastellanii_g1226.t1	vverm_g3559.t1
OG0008773	acastellanii_g3653.t1	vverm_g275.t1
OG0008774	acastellanii_g3510.t1	vverm_g16812.t1
OG0008775	acastellanii_g3511.t1	vverm_g9035.t1
OG0008777	acastellanii_g3543.t1	vverm_g4845.t1
OG0008778	acastellanii_g3581.t2	vverm_g12647.t1
OG0008781	acastellanii_g3434.t1, acastellanii_g1379.t1	vverm_g10330.t1
OG0008782	acastellanii_g3459.t1	vverm_g6773.t1, vverm_g6773.t2
OG0008786	acastellanii_g3253.t1	vverm_g8756.t1
OG0008787	acastellanii_g3183.t1	vverm_g12372.t2, vverm_g12372.t1
OG0008788	acastellanii_g2984.t1	vverm_g15837.t1
OG0008790	acastellanii_g3066.t2, acastellanii_g3066.t1	vverm_g8022.t1
OG0008791	acastellanii_g3096.t1	vverm_g15453.t1, vverm_g16052.t1
OG0008792	acastellanii_g3123.t1	vverm_g13774.t1, vverm_g13774.t2
OG0008795	acastellanii_g3164.t1	vverm_g15281.t1
OG0008797	acastellanii_g2933.t1	vverm_g16794.t1
OG0008798	acastellanii_g2941.t1	vverm_g15097.t1
OG0008799	acastellanii_g2854.t1	vverm_g4481.t1
OG0008803	acastellanii_g2800.t1, acastellanii_g2444.t1	vverm_g13943.t1
OG0008804	acastellanii_g2448.t1, acastellanii_g2803.t1	vverm_g5304.t1
OG0008806	acastellanii_g2721.t1	vverm_g10732.t1, vverm_g10732.t2
OG0008807	acastellanii_g2750.t1	vverm_g4077.t1
OG0008809	acastellanii_g2418.t1	vverm_g4055.t4, vverm_g4055.t2
OG0008812	acastellanii_g2427.t1	vverm_g16076.t1
OG0008817	acastellanii_g2521.t1	vverm_g9155.t1
