Orthogroup	acastellanii_braker	bc2001_braker	bc2002_braker	dicty_braker	vvermcdc19_braker	Total
OG0011222	0	0	0	0	3	3
OG0011223	0	0	0	0	3	3
OG0011224	0	0	0	0	3	3
OG0011225	0	0	0	0	3	3
OG0011226	0	0	0	0	3	3
OG0011227	0	0	0	0	3	3
OG0011228	0	0	0	0	3	3
OG0011229	0	0	0	0	3	3
OG0011230	0	0	0	0	3	3
OG0011231	0	0	0	0	3	3
OG0011232	0	0	0	0	3	3
OG0011233	0	0	0	0	3	3
OG0011234	0	0	0	0	3	3
OG0011235	0	0	0	0	3	3
OG0011236	0	0	0	0	3	3
OG0011237	0	0	0	0	3	3
OG0011238	0	0	0	0	3	3
OG0011239	0	0	0	0	3	3
OG0011240	0	0	0	0	3	3
OG0011241	0	0	0	0	3	3
OG0011242	0	0	0	0	3	3
OG0011243	0	0	0	0	3	3
OG0011244	0	0	0	0	3	3
OG0011245	0	0	0	0	3	3
OG0011246	0	0	0	0	3	3
OG0011247	0	0	0	0	3	3
OG0011248	0	0	0	0	3	3
OG0011249	0	0	0	0	3	3
OG0011250	0	0	0	0	3	3
OG0011251	0	0	0	0	3	3
OG0011252	0	0	0	0	3	3
OG0011253	0	0	0	0	3	3
OG0011254	0	0	0	0	3	3
OG0011255	0	0	0	0	3	3
OG0011256	0	0	0	0	3	3
OG0011257	0	0	0	0	3	3
OG0011258	0	0	0	0	3	3
OG0011259	0	0	0	0	3	3
OG0011260	0	0	0	0	3	3
OG0011261	0	0	0	0	3	3
OG0011262	0	0	0	0	3	3
OG0011263	0	0	0	0	3	3
OG0011264	0	0	0	0	3	3
OG0011265	0	0	0	0	3	3
OG0011266	0	0	0	0	3	3
OG0011267	0	0	0	0	3	3
OG0011268	0	0	0	0	3	3
OG0011269	0	0	0	0	3	3
OG0011270	0	0	0	0	3	3
OG0011271	0	0	0	0	3	3
OG0011272	0	0	0	0	3	3
OG0011273	0	0	0	0	3	3
OG0011274	0	0	0	0	3	3
OG0011275	0	0	0	0	3	3
OG0011276	0	0	0	0	3	3
OG0011277	0	0	0	0	3	3
OG0011278	0	0	0	0	3	3
OG0011279	0	0	0	0	3	3
OG0011280	0	0	0	0	3	3
OG0011281	0	0	0	0	3	3
OG0011282	0	0	0	0	3	3
OG0011283	0	0	0	0	3	3
OG0011284	0	0	0	0	3	3
OG0011285	0	0	0	0	3	3
OG0011286	0	0	0	0	3	3
OG0011287	0	0	0	0	3	3
OG0011288	0	0	0	0	3	3
OG0011289	0	0	0	0	3	3
OG0011290	0	0	0	0	3	3
OG0011291	0	0	0	0	3	3
OG0011292	0	0	0	0	3	3
OG0011293	0	0	0	0	3	3
OG0011294	0	0	0	0	3	3
OG0011295	0	0	0	0	3	3
OG0011296	0	0	0	0	3	3
OG0011297	0	0	0	0	3	3
OG0011298	0	0	0	0	3	3
OG0011299	0	0	0	0	3	3
OG0011300	0	0	0	0	3	3
OG0011301	0	0	0	0	3	3
OG0011302	0	0	0	0	3	3
OG0011303	0	0	0	0	3	3
OG0011304	0	0	0	0	3	3
OG0011305	0	0	0	0	3	3
OG0011306	0	0	0	0	3	3
OG0011307	0	0	0	0	3	3
OG0011308	0	0	0	0	3	3
OG0011309	0	0	0	0	3	3
OG0011310	0	0	0	0	3	3
OG0011311	0	0	0	0	3	3
OG0011312	0	0	0	0	3	3
OG0011313	0	0	0	0	3	3
OG0011314	0	0	0	0	3	3
OG0011315	0	0	0	0	3	3
OG0011316	0	0	0	0	3	3
OG0011317	0	0	0	0	3	3
OG0011318	0	0	0	0	3	3
OG0011319	0	0	0	0	3	3
OG0011320	0	0	0	0	3	3
OG0011321	0	0	0	0	3	3
OG0011322	0	0	0	0	3	3
OG0011323	0	0	0	0	3	3
OG0011324	0	0	0	0	3	3
OG0011325	0	0	0	0	3	3
OG0011326	0	0	0	0	3	3
OG0011327	0	0	0	0	3	3
OG0011328	0	0	0	0	3	3
OG0011329	0	0	0	0	3	3
OG0011330	0	0	0	0	3	3
OG0011331	0	0	0	0	3	3
OG0011332	0	0	0	0	3	3
OG0011333	0	0	0	0	3	3
OG0011334	0	0	0	0	3	3
OG0011335	0	0	0	0	3	3
OG0011336	0	0	0	0	3	3
OG0011337	0	0	0	0	3	3
OG0011338	0	0	0	0	3	3
OG0011339	0	0	0	0	3	3
OG0011340	0	0	0	0	3	3
OG0011341	0	0	0	0	3	3
OG0011342	0	0	0	0	3	3
OG0011343	0	0	0	0	3	3
OG0011344	0	0	0	0	3	3
OG0011345	0	0	0	0	3	3
OG0011346	0	0	0	0	3	3
OG0011347	0	0	0	0	3	3
OG0011348	0	0	0	0	3	3
OG0011349	0	0	0	0	3	3
OG0011350	0	0	0	0	3	3
OG0011351	0	0	0	0	3	3
OG0011352	0	0	0	0	3	3
OG0011353	0	0	0	0	3	3
OG0011354	0	0	0	0	3	3
OG0011355	2	0	0	0	0	2
OG0011356	2	0	0	0	0	2
OG0011357	2	0	0	0	0	2
OG0011358	2	0	0	0	0	2
OG0011359	2	0	0	0	0	2
OG0011360	2	0	0	0	0	2
OG0011361	1	0	0	1	0	2
OG0011362	2	0	0	0	0	2
OG0011363	2	0	0	0	0	2
OG0011364	1	0	0	0	1	2
OG0011365	2	0	0	0	0	2
OG0011366	2	0	0	0	0	2
OG0011367	2	0	0	0	0	2
OG0011368	2	0	0	0	0	2
OG0011369	2	0	0	0	0	2
OG0011370	2	0	0	0	0	2
OG0011371	2	0	0	0	0	2
OG0011372	1	0	0	0	1	2
OG0011373	2	0	0	0	0	2
OG0011374	2	0	0	0	0	2
OG0011375	2	0	0	0	0	2
OG0011376	2	0	0	0	0	2
OG0011377	2	0	0	0	0	2
OG0011378	2	0	0	0	0	2
OG0011379	2	0	0	0	0	2
OG0011380	2	0	0	0	0	2
OG0011381	2	0	0	0	0	2
OG0011382	2	0	0	0	0	2
OG0011383	2	0	0	0	0	2
OG0011384	1	0	0	0	1	2
OG0011385	2	0	0	0	0	2
OG0011386	2	0	0	0	0	2
OG0011387	2	0	0	0	0	2
OG0011388	2	0	0	0	0	2
OG0011389	2	0	0	0	0	2
OG0011390	2	0	0	0	0	2
OG0011391	2	0	0	0	0	2
OG0011392	2	0	0	0	0	2
OG0011393	2	0	0	0	0	2
OG0011394	2	0	0	0	0	2
OG0011395	2	0	0	0	0	2
OG0011396	1	0	0	1	0	2
OG0011397	1	0	0	0	1	2
OG0011398	2	0	0	0	0	2
OG0011399	1	0	0	1	0	2
OG0011400	2	0	0	0	0	2
OG0011401	1	0	0	0	1	2
OG0011402	2	0	0	0	0	2
OG0011403	2	0	0	0	0	2
OG0011404	1	0	0	1	0	2
OG0011405	1	0	0	0	1	2
OG0011406	2	0	0	0	0	2
OG0011407	2	0	0	0	0	2
OG0011408	2	0	0	0	0	2
OG0011409	1	0	0	0	1	2
OG0011410	2	0	0	0	0	2
OG0011411	2	0	0	0	0	2
OG0011412	1	0	0	0	1	2
OG0011413	2	0	0	0	0	2
OG0011414	2	0	0	0	0	2
OG0011415	2	0	0	0	0	2
OG0011416	1	0	0	1	0	2
OG0011417	1	0	0	1	0	2
OG0011418	2	0	0	0	0	2
OG0011419	2	0	0	0	0	2
OG0011420	2	0	0	0	0	2
OG0011421	2	0	0	0	0	2
OG0011422	2	0	0	0	0	2
OG0011423	2	0	0	0	0	2
OG0011424	2	0	0	0	0	2
OG0011425	1	0	0	1	0	2
OG0011426	2	0	0	0	0	2
OG0011427	1	0	0	0	1	2
OG0011428	2	0	0	0	0	2
OG0011429	2	0	0	0	0	2
OG0011430	2	0	0	0	0	2
OG0011431	2	0	0	0	0	2
OG0011432	2	0	0	0	0	2
OG0011433	2	0	0	0	0	2
OG0011434	2	0	0	0	0	2
OG0011435	1	0	0	0	1	2
OG0011436	2	0	0	0	0	2
OG0011437	2	0	0	0	0	2
OG0011438	2	0	0	0	0	2
OG0011439	2	0	0	0	0	2
OG0011440	2	0	0	0	0	2
OG0011441	2	0	0	0	0	2
OG0011442	2	0	0	0	0	2
OG0011443	2	0	0	0	0	2
OG0011444	2	0	0	0	0	2
OG0011445	2	0	0	0	0	2
OG0011446	2	0	0	0	0	2
OG0011447	2	0	0	0	0	2
OG0011448	2	0	0	0	0	2
OG0011449	2	0	0	0	0	2
OG0011450	1	0	0	1	0	2
OG0011451	1	0	0	0	1	2
OG0011452	2	0	0	0	0	2
OG0011453	2	0	0	0	0	2
OG0011454	2	0	0	0	0	2
OG0011455	1	0	0	0	1	2
OG0011456	1	0	0	0	1	2
OG0011457	2	0	0	0	0	2
OG0011458	2	0	0	0	0	2
OG0011459	2	0	0	0	0	2
OG0011460	2	0	0	0	0	2
OG0011461	2	0	0	0	0	2
OG0011462	2	0	0	0	0	2
OG0011463	2	0	0	0	0	2
OG0011464	1	0	0	0	1	2
OG0011465	2	0	0	0	0	2
OG0011466	2	0	0	0	0	2
OG0011467	2	0	0	0	0	2
OG0011468	1	0	0	1	0	2
OG0011469	2	0	0	0	0	2
OG0011470	2	0	0	0	0	2
OG0011471	2	0	0	0	0	2
OG0011472	2	0	0	0	0	2
OG0011473	2	0	0	0	0	2
OG0011474	2	0	0	0	0	2
OG0011475	2	0	0	0	0	2
OG0011476	2	0	0	0	0	2
OG0011477	2	0	0	0	0	2
OG0011478	2	0	0	0	0	2
OG0011479	2	0	0	0	0	2
OG0011480	2	0	0	0	0	2
OG0011481	2	0	0	0	0	2
OG0011482	2	0	0	0	0	2
OG0011483	1	0	0	0	1	2
OG0011484	2	0	0	0	0	2
OG0011485	2	0	0	0	0	2
OG0011486	1	0	0	1	0	2
OG0011487	2	0	0	0	0	2
OG0011488	2	0	0	0	0	2
OG0011489	2	0	0	0	0	2
OG0011490	2	0	0	0	0	2
OG0011491	2	0	0	0	0	2
OG0011492	2	0	0	0	0	2
OG0011493	2	0	0	0	0	2
OG0011494	1	0	0	1	0	2
OG0011495	1	0	0	0	1	2
OG0011496	2	0	0	0	0	2
OG0011497	2	0	0	0	0	2
OG0011498	1	0	0	0	1	2
OG0011499	1	0	0	0	1	2
OG0011500	2	0	0	0	0	2
OG0011501	2	0	0	0	0	2
OG0011502	2	0	0	0	0	2
OG0011503	1	0	0	1	0	2
OG0011504	2	0	0	0	0	2
OG0011505	1	0	0	1	0	2
OG0011506	1	0	0	0	1	2
OG0011507	1	0	0	0	1	2
OG0011508	2	0	0	0	0	2
OG0011509	2	0	0	0	0	2
OG0011510	2	0	0	0	0	2
OG0011511	2	0	0	0	0	2
OG0011512	2	0	0	0	0	2
OG0011513	2	0	0	0	0	2
OG0011514	2	0	0	0	0	2
OG0011515	2	0	0	0	0	2
OG0011516	2	0	0	0	0	2
OG0011517	2	0	0	0	0	2
OG0011518	2	0	0	0	0	2
OG0011519	2	0	0	0	0	2
OG0011520	2	0	0	0	0	2
OG0011521	2	0	0	0	0	2
OG0011522	2	0	0	0	0	2
OG0011523	2	0	0	0	0	2
OG0011524	2	0	0	0	0	2
OG0011525	2	0	0	0	0	2
OG0011526	2	0	0	0	0	2
OG0011527	2	0	0	0	0	2
OG0011528	2	0	0	0	0	2
OG0011529	2	0	0	0	0	2
OG0011530	2	0	0	0	0	2
OG0011531	2	0	0	0	0	2
OG0011532	2	0	0	0	0	2
OG0011533	2	0	0	0	0	2
OG0011534	2	0	0	0	0	2
OG0011535	2	0	0	0	0	2
OG0011536	1	0	0	1	0	2
OG0011537	2	0	0	0	0	2
OG0011538	2	0	0	0	0	2
OG0011539	2	0	0	0	0	2
OG0011540	1	0	0	0	1	2
OG0011541	2	0	0	0	0	2
OG0011542	2	0	0	0	0	2
OG0011543	2	0	0	0	0	2
OG0011544	2	0	0	0	0	2
OG0011545	2	0	0	0	0	2
OG0011546	1	0	0	0	1	2
OG0011547	2	0	0	0	0	2
OG0011548	1	0	0	1	0	2
OG0011549	2	0	0	0	0	2
OG0011550	2	0	0	0	0	2
OG0011551	2	0	0	0	0	2
OG0011552	2	0	0	0	0	2
OG0011553	2	0	0	0	0	2
OG0011554	2	0	0	0	0	2
OG0011555	1	0	0	0	1	2
OG0011556	1	0	0	1	0	2
OG0011557	2	0	0	0	0	2
OG0011558	2	0	0	0	0	2
OG0011559	2	0	0	0	0	2
OG0011560	2	0	0	0	0	2
OG0011561	2	0	0	0	0	2
OG0011562	1	0	0	0	1	2
OG0011563	2	0	0	0	0	2
OG0011564	2	0	0	0	0	2
OG0011565	2	0	0	0	0	2
OG0011566	2	0	0	0	0	2
OG0011567	2	0	0	0	0	2
OG0011568	1	0	0	0	1	2
OG0011569	2	0	0	0	0	2
OG0011570	2	0	0	0	0	2
OG0011571	2	0	0	0	0	2
OG0011572	2	0	0	0	0	2
OG0011573	2	0	0	0	0	2
OG0011574	2	0	0	0	0	2
OG0011575	2	0	0	0	0	2
OG0011576	2	0	0	0	0	2
OG0011577	2	0	0	0	0	2
OG0011578	2	0	0	0	0	2
OG0011579	1	0	0	0	1	2
OG0011580	1	0	0	0	1	2
OG0011581	2	0	0	0	0	2
OG0011582	2	0	0	0	0	2
OG0011583	1	0	0	0	1	2
OG0011584	1	0	0	0	1	2
OG0011585	1	0	0	0	1	2
OG0011586	2	0	0	0	0	2
OG0011587	1	0	0	0	1	2
OG0011588	2	0	0	0	0	2
OG0011589	2	0	0	0	0	2
OG0011590	1	0	0	1	0	2
OG0011591	2	0	0	0	0	2
OG0011592	2	0	0	0	0	2
OG0011593	2	0	0	0	0	2
OG0011594	2	0	0	0	0	2
OG0011595	2	0	0	0	0	2
OG0011596	2	0	0	0	0	2
OG0011597	2	0	0	0	0	2
OG0011598	2	0	0	0	0	2
OG0011599	2	0	0	0	0	2
OG0011600	2	0	0	0	0	2
OG0011601	2	0	0	0	0	2
OG0011602	2	0	0	0	0	2
OG0011603	2	0	0	0	0	2
OG0011604	2	0	0	0	0	2
OG0011605	2	0	0	0	0	2
OG0011606	1	0	0	0	1	2
OG0011607	1	0	0	1	0	2
OG0011608	2	0	0	0	0	2
OG0011609	2	0	0	0	0	2
OG0011610	2	0	0	0	0	2
OG0011611	2	0	0	0	0	2
OG0011612	2	0	0	0	0	2
OG0011613	2	0	0	0	0	2
OG0011614	2	0	0	0	0	2
OG0011615	2	0	0	0	0	2
OG0011616	2	0	0	0	0	2
OG0011617	2	0	0	0	0	2
OG0011618	2	0	0	0	0	2
OG0011619	2	0	0	0	0	2
OG0011620	2	0	0	0	0	2
OG0011621	2	0	0	0	0	2
OG0011622	2	0	0	0	0	2
OG0011623	2	0	0	0	0	2
OG0011624	2	0	0	0	0	2
OG0011625	2	0	0	0	0	2
OG0011626	2	0	0	0	0	2
OG0011627	1	0	0	0	1	2
OG0011628	2	0	0	0	0	2
OG0011629	2	0	0	0	0	2
OG0011630	2	0	0	0	0	2
OG0011631	2	0	0	0	0	2
OG0011632	2	0	0	0	0	2
OG0011633	1	0	0	0	1	2
OG0011634	2	0	0	0	0	2
OG0011635	2	0	0	0	0	2
OG0011636	2	0	0	0	0	2
OG0011637	2	0	0	0	0	2
OG0011638	2	0	0	0	0	2
OG0011639	2	0	0	0	0	2
OG0011640	1	0	0	1	0	2
OG0011641	2	0	0	0	0	2
OG0011642	2	0	0	0	0	2
OG0011643	2	0	0	0	0	2
OG0011644	2	0	0	0	0	2
OG0011645	1	0	0	1	0	2
OG0011646	2	0	0	0	0	2
OG0011647	2	0	0	0	0	2
OG0011648	2	0	0	0	0	2
OG0011649	2	0	0	0	0	2
OG0011650	2	0	0	0	0	2
OG0011651	1	0	0	1	0	2
OG0011652	2	0	0	0	0	2
OG0011653	2	0	0	0	0	2
OG0011654	2	0	0	0	0	2
OG0011655	2	0	0	0	0	2
OG0011656	1	0	0	1	0	2
OG0011657	1	0	0	1	0	2
OG0011658	1	0	0	1	0	2
OG0011659	1	0	0	0	1	2
OG0011660	2	0	0	0	0	2
OG0011661	2	0	0	0	0	2
OG0011662	1	0	0	0	1	2
OG0011663	2	0	0	0	0	2
OG0011664	2	0	0	0	0	2
OG0011665	2	0	0	0	0	2
OG0011666	1	0	0	0	1	2
OG0011667	2	0	0	0	0	2
OG0011668	2	0	0	0	0	2
OG0011669	2	0	0	0	0	2
OG0011670	2	0	0	0	0	2
OG0011671	2	0	0	0	0	2
OG0011672	2	0	0	0	0	2
OG0011673	2	0	0	0	0	2
OG0011674	2	0	0	0	0	2
OG0011675	2	0	0	0	0	2
OG0011676	2	0	0	0	0	2
OG0011677	2	0	0	0	0	2
OG0011678	2	0	0	0	0	2
OG0011679	2	0	0	0	0	2
OG0011680	2	0	0	0	0	2
OG0011681	2	0	0	0	0	2
OG0011682	2	0	0	0	0	2
OG0011683	2	0	0	0	0	2
OG0011684	2	0	0	0	0	2
OG0011685	1	0	0	1	0	2
OG0011686	1	0	0	1	0	2
OG0011687	1	0	0	0	1	2
OG0011688	1	0	0	1	0	2
OG0011689	2	0	0	0	0	2
OG0011690	1	0	0	1	0	2
OG0011691	2	0	0	0	0	2
OG0011692	1	0	0	1	0	2
OG0011693	2	0	0	0	0	2
OG0011694	2	0	0	0	0	2
OG0011695	2	0	0	0	0	2
OG0011696	2	0	0	0	0	2
OG0011697	2	0	0	0	0	2
OG0011698	2	0	0	0	0	2
OG0011699	1	0	0	0	1	2
OG0011700	2	0	0	0	0	2
OG0011701	2	0	0	0	0	2
OG0011702	2	0	0	0	0	2
OG0011703	2	0	0	0	0	2
OG0011704	2	0	0	0	0	2
OG0011705	2	0	0	0	0	2
OG0011706	2	0	0	0	0	2
OG0011707	2	0	0	0	0	2
OG0011708	2	0	0	0	0	2
OG0011709	2	0	0	0	0	2
OG0011710	2	0	0	0	0	2
OG0011711	2	0	0	0	0	2
OG0011712	2	0	0	0	0	2
OG0011713	2	0	0	0	0	2
OG0011714	2	0	0	0	0	2
OG0011715	1	0	0	1	0	2
OG0011716	2	0	0	0	0	2
OG0011717	2	0	0	0	0	2
OG0011718	2	0	0	0	0	2
OG0011719	2	0	0	0	0	2
OG0011720	1	0	0	1	0	2
OG0011721	2	0	0	0	0	2
OG0011722	2	0	0	0	0	2
OG0011723	2	0	0	0	0	2
OG0011724	2	0	0	0	0	2
OG0011725	2	0	0	0	0	2
OG0011726	2	0	0	0	0	2
OG0011727	1	0	0	1	0	2
OG0011728	2	0	0	0	0	2
OG0011729	2	0	0	0	0	2
OG0011730	2	0	0	0	0	2
OG0011731	2	0	0	0	0	2
OG0011732	1	0	0	0	1	2
OG0011733	1	0	0	1	0	2
OG0011734	2	0	0	0	0	2
OG0011735	2	0	0	0	0	2
OG0011736	2	0	0	0	0	2
OG0011737	2	0	0	0	0	2
OG0011738	2	0	0	0	0	2
OG0011739	2	0	0	0	0	2
OG0011740	2	0	0	0	0	2
OG0011741	2	0	0	0	0	2
OG0011742	2	0	0	0	0	2
OG0011743	2	0	0	0	0	2
OG0011744	2	0	0	0	0	2
OG0011745	1	0	0	0	1	2
OG0011746	1	0	0	0	1	2
OG0011747	2	0	0	0	0	2
OG0011748	2	0	0	0	0	2
OG0011749	2	0	0	0	0	2
OG0011750	1	0	0	1	0	2
OG0011751	2	0	0	0	0	2
OG0011752	2	0	0	0	0	2
OG0011753	1	0	0	1	0	2
OG0011754	2	0	0	0	0	2
OG0011755	2	0	0	0	0	2
OG0011756	2	0	0	0	0	2
OG0011757	2	0	0	0	0	2
OG0011758	2	0	0	0	0	2
OG0011759	2	0	0	0	0	2
OG0011760	2	0	0	0	0	2
OG0011761	1	0	0	0	1	2
OG0011762	2	0	0	0	0	2
OG0011763	2	0	0	0	0	2
OG0011764	2	0	0	0	0	2
OG0011765	1	0	0	0	1	2
OG0011766	2	0	0	0	0	2
OG0011767	1	0	0	0	1	2
OG0011768	1	0	0	0	1	2
OG0011769	1	0	0	1	0	2
OG0011770	2	0	0	0	0	2
OG0011771	2	0	0	0	0	2
OG0011772	2	0	0	0	0	2
OG0011773	1	0	0	0	1	2
OG0011774	1	0	1	0	0	2
OG0011775	2	0	0	0	0	2
OG0011776	1	0	0	0	1	2
OG0011777	2	0	0	0	0	2
OG0011778	2	0	0	0	0	2
OG0011779	2	0	0	0	0	2
OG0011780	2	0	0	0	0	2
OG0011781	1	0	0	1	0	2
OG0011782	2	0	0	0	0	2
OG0011783	1	0	0	1	0	2
OG0011784	2	0	0	0	0	2
OG0011785	2	0	0	0	0	2
OG0011786	2	0	0	0	0	2
OG0011787	2	0	0	0	0	2
OG0011788	1	0	0	0	1	2
OG0011789	2	0	0	0	0	2
OG0011790	2	0	0	0	0	2
OG0011791	2	0	0	0	0	2
OG0011792	2	0	0	0	0	2
OG0011793	2	0	0	0	0	2
OG0011794	2	0	0	0	0	2
OG0011795	2	0	0	0	0	2
OG0011796	1	0	0	0	1	2
OG0011797	2	0	0	0	0	2
OG0011798	2	0	0	0	0	2
OG0011799	2	0	0	0	0	2
OG0011800	2	0	0	0	0	2
OG0011801	2	0	0	0	0	2
OG0011802	1	0	0	1	0	2
OG0011803	2	0	0	0	0	2
OG0011804	2	0	0	0	0	2
OG0011805	2	0	0	0	0	2
OG0011806	2	0	0	0	0	2
OG0011807	2	0	0	0	0	2
OG0011808	2	0	0	0	0	2
OG0011809	2	0	0	0	0	2
OG0011810	2	0	0	0	0	2
OG0011811	2	0	0	0	0	2
OG0011812	2	0	0	0	0	2
OG0011813	2	0	0	0	0	2
OG0011814	1	0	0	0	1	2
OG0011815	1	0	0	0	1	2
OG0011816	2	0	0	0	0	2
OG0011817	2	0	0	0	0	2
OG0011818	2	0	0	0	0	2
OG0011819	2	0	0	0	0	2
OG0011820	2	0	0	0	0	2
OG0011821	1	0	0	0	1	2
OG0011822	2	0	0	0	0	2
OG0011823	2	0	0	0	0	2
OG0011824	2	0	0	0	0	2
OG0011825	2	0	0	0	0	2
OG0011826	2	0	0	0	0	2
OG0011827	1	0	0	0	1	2
OG0011828	2	0	0	0	0	2
OG0011829	2	0	0	0	0	2
OG0011830	2	0	0	0	0	2
OG0011831	2	0	0	0	0	2
OG0011832	1	0	0	0	1	2
OG0011833	2	0	0	0	0	2
OG0011834	2	0	0	0	0	2
OG0011835	1	0	0	1	0	2
OG0011836	2	0	0	0	0	2
OG0011837	2	0	0	0	0	2
OG0011838	2	0	0	0	0	2
OG0011839	2	0	0	0	0	2
OG0011840	2	0	0	0	0	2
OG0011841	2	0	0	0	0	2
OG0011842	2	0	0	0	0	2
OG0011843	2	0	0	0	0	2
OG0011844	2	0	0	0	0	2
OG0011845	2	0	0	0	0	2
OG0011846	2	0	0	0	0	2
OG0011847	2	0	0	0	0	2
OG0011848	2	0	0	0	0	2
OG0011849	2	0	0	0	0	2
OG0011850	2	0	0	0	0	2
OG0011851	1	0	0	0	1	2
OG0011852	2	0	0	0	0	2
OG0011853	2	0	0	0	0	2
OG0011854	2	0	0	0	0	2
OG0011855	2	0	0	0	0	2
OG0011856	1	0	0	1	0	2
OG0011857	2	0	0	0	0	2
OG0011858	2	0	0	0	0	2
OG0011859	2	0	0	0	0	2
OG0011860	1	0	0	0	1	2
OG0011861	2	0	0	0	0	2
OG0011862	2	0	0	0	0	2
OG0011863	2	0	0	0	0	2
OG0011864	2	0	0	0	0	2
OG0011865	2	0	0	0	0	2
OG0011866	2	0	0	0	0	2
OG0011867	2	0	0	0	0	2
OG0011868	2	0	0	0	0	2
OG0011869	1	0	0	0	1	2
OG0011870	2	0	0	0	0	2
OG0011871	1	0	0	0	1	2
OG0011872	1	0	0	0	1	2
OG0011873	2	0	0	0	0	2
OG0011874	2	0	0	0	0	2
OG0011875	2	0	0	0	0	2
OG0011876	2	0	0	0	0	2
OG0011877	1	0	0	1	0	2
OG0011878	2	0	0	0	0	2
OG0011879	2	0	0	0	0	2
OG0011880	1	0	0	0	1	2
OG0011881	2	0	0	0	0	2
OG0011882	2	0	0	0	0	2
OG0011883	1	0	0	1	0	2
OG0011884	1	0	0	1	0	2
OG0011885	1	0	0	1	0	2
OG0011886	2	0	0	0	0	2
OG0011887	2	0	0	0	0	2
OG0011888	2	0	0	0	0	2
OG0011889	2	0	0	0	0	2
OG0011890	1	0	0	1	0	2
OG0011891	1	0	0	0	1	2
OG0011892	2	0	0	0	0	2
OG0011893	2	0	0	0	0	2
OG0011894	2	0	0	0	0	2
OG0011895	2	0	0	0	0	2
OG0011896	2	0	0	0	0	2
OG0011897	2	0	0	0	0	2
OG0011898	2	0	0	0	0	2
OG0011899	1	0	0	0	1	2
OG0011900	2	0	0	0	0	2
OG0011901	2	0	0	0	0	2
OG0011902	2	0	0	0	0	2
OG0011903	2	0	0	0	0	2
OG0011904	2	0	0	0	0	2
OG0011905	1	0	0	1	0	2
OG0011906	2	0	0	0	0	2
OG0011907	2	0	0	0	0	2
OG0011908	2	0	0	0	0	2
OG0011909	2	0	0	0	0	2
OG0011910	2	0	0	0	0	2
OG0011911	1	0	0	1	0	2
OG0011912	1	0	0	1	0	2
OG0011913	2	0	0	0	0	2
OG0011914	2	0	0	0	0	2
OG0011915	2	0	0	0	0	2
OG0011916	2	0	0	0	0	2
OG0011917	2	0	0	0	0	2
OG0011918	2	0	0	0	0	2
OG0011919	2	0	0	0	0	2
OG0011920	2	0	0	0	0	2
OG0011921	2	0	0	0	0	2
OG0011922	2	0	0	0	0	2
OG0011923	1	0	0	0	1	2
OG0011924	2	0	0	0	0	2
OG0011925	2	0	0	0	0	2
OG0011926	1	0	0	0	1	2
OG0011927	2	0	0	0	0	2
OG0011928	2	0	0	0	0	2
OG0011929	2	0	0	0	0	2
OG0011930	1	0	0	0	1	2
OG0011931	1	0	0	0	1	2
OG0011932	1	0	0	0	1	2
OG0011933	2	0	0	0	0	2
OG0011934	2	0	0	0	0	2
OG0011935	1	0	0	0	1	2
OG0011936	1	0	0	0	1	2
OG0011937	1	0	0	0	1	2
OG0011938	2	0	0	0	0	2
OG0011939	2	0	0	0	0	2
OG0011940	2	0	0	0	0	2
OG0011941	2	0	0	0	0	2
OG0011942	2	0	0	0	0	2
OG0011943	2	0	0	0	0	2
OG0011944	2	0	0	0	0	2
OG0011945	1	0	0	1	0	2
OG0011946	2	0	0	0	0	2
OG0011947	2	0	0	0	0	2
OG0011948	2	0	0	0	0	2
OG0011949	2	0	0	0	0	2
OG0011950	2	0	0	0	0	2
OG0011951	2	0	0	0	0	2
OG0011952	1	0	0	0	1	2
OG0011953	2	0	0	0	0	2
OG0011954	2	0	0	0	0	2
OG0011955	1	0	0	0	1	2
OG0011956	2	0	0	0	0	2
OG0011957	2	0	0	0	0	2
OG0011958	2	0	0	0	0	2
OG0011959	2	0	0	0	0	2
OG0011960	2	0	0	0	0	2
OG0011961	2	0	0	0	0	2
OG0011962	2	0	0	0	0	2
OG0011963	2	0	0	0	0	2
OG0011964	2	0	0	0	0	2
OG0011965	2	0	0	0	0	2
OG0011966	2	0	0	0	0	2
OG0011967	2	0	0	0	0	2
OG0011968	1	0	0	0	1	2
OG0011969	2	0	0	0	0	2
OG0011970	2	0	0	0	0	2
OG0011971	2	0	0	0	0	2
OG0011972	2	0	0	0	0	2
OG0011973	1	0	0	0	1	2
OG0011974	2	0	0	0	0	2
OG0011975	1	0	0	0	1	2
OG0011976	1	0	0	1	0	2
OG0011977	1	0	0	0	1	2
OG0011978	2	0	0	0	0	2
OG0011979	2	0	0	0	0	2
OG0011980	2	0	0	0	0	2
OG0011981	2	0	0	0	0	2
OG0011982	1	0	0	0	1	2
OG0011983	1	0	0	1	0	2
OG0011984	1	0	0	1	0	2
OG0011985	2	0	0	0	0	2
OG0011986	1	0	0	1	0	2
OG0011987	2	0	0	0	0	2
OG0011988	2	0	0	0	0	2
OG0011989	2	0	0	0	0	2
OG0011990	2	0	0	0	0	2
OG0011991	2	0	0	0	0	2
OG0011992	2	0	0	0	0	2
OG0011993	2	0	0	0	0	2
OG0011994	2	0	0	0	0	2
OG0011995	1	0	0	1	0	2
