Orthogroup	vvermcdc19_braker	acastellanii_braker
OG0003073	vverm_g16190.t1	acastellanii_g9461.t2, acastellanii_g9461.t1
OG0003074	vverm_g8945.t1	acastellanii_g9466.t1
OG0003075	vverm_g12517.t1, vverm_g13152.t1	acastellanii_g9480.t1
OG0003076	vverm_g6140.t1, vverm_g3967.t1	acastellanii_g9497.t1
OG0003078	vverm_g7940.t1	acastellanii_g9514.t1
OG0003079	vverm_g15653.t1	acastellanii_g9515.t1
OG0003080	vverm_g12696.t1	acastellanii_g9516.t1
OG0003082	vverm_g5147.t1	acastellanii_g9550.t1
OG0003083	vverm_g16858.t1, vverm_g16859.t1	acastellanii_g9567.t1
OG0003084	vverm_g11447.t1	acastellanii_g9570.t1
OG0003085	vverm_g1561.t1	acastellanii_g9287.t1
OG0003086	vverm_g10191.t1	acastellanii_g9288.t1
OG0003087	vverm_g8093.t1	acastellanii_g9289.t1
OG0003088	vverm_g8868.t1, vverm_g8868.t2	acastellanii_g9279.t1
OG0003089	vverm_g9889.t1, vverm_g9889.t2	acastellanii_g9256.t1
OG0003090	vverm_g12322.t1	acastellanii_g9237.t1, acastellanii_g9237.t2
OG0003091	vverm_g6601.t1, vverm_g4753.t1	acastellanii_g9143.t1
OG0003092	vverm_g5783.t1, vverm_g5783.t2	acastellanii_g9184.t1
OG0003093	vverm_g10872.t1	acastellanii_g9190.t1
OG0003094	vverm_g3397.t1	acastellanii_g8731.t1
OG0003095	vverm_g7859.t1	acastellanii_g8736.t2, acastellanii_g8736.t1
OG0003096	vverm_g4800.t1	acastellanii_g7032.t1, acastellanii_g8739.t1, acastellanii_g2022.t1
OG0003097	vverm_g7025.t1	acastellanii_g8747.t1
OG0003099	vverm_g2661.t1	acastellanii_g8755.t1
OG0003100	vverm_g4100.t1	acastellanii_g7224.t1, acastellanii_g8760.t1
OG0003101	vverm_g12402.t1	acastellanii_g8767.t1
OG0003102	vverm_g8713.t1	acastellanii_g8803.t1
OG0003103	vverm_g14708.t1, vverm_g15164.t1	acastellanii_g8804.t1
OG0003104	vverm_g12874.t1	acastellanii_g8809.t1
OG0003105	vverm_g12308.t1	acastellanii_g4740.t1, acastellanii_g8823.t1
OG0003107	vverm_g1806.t1	acastellanii_g8901.t1
OG0003108	vverm_g16474.t1	acastellanii_g8906.t1, acastellanii_g1179.t1
OG0003109	vverm_g8317.t1	acastellanii_g8914.t1, acastellanii_g8914.t3, acastellanii_g8914.t2
OG0003110	vverm_g4200.t1	acastellanii_g8931.t1, acastellanii_g8930.t1, acastellanii_g4319.t1
OG0003111	vverm_g5933.t1	acastellanii_g8939.t1
OG0003112	vverm_g3180.t2, vverm_g3180.t1	acastellanii_g8947.t1
OG0003113	vverm_g1157.t1	acastellanii_g8951.t1
OG0003114	vverm_g3670.t1	acastellanii_g8957.t2, acastellanii_g8957.t1
OG0003115	vverm_g13834.t1, vverm_g13834.t2	acastellanii_g8969.t1
OG0003116	vverm_g8189.t1	acastellanii_g8986.t1
OG0003117	vverm_g16367.t2, vverm_g16367.t1	acastellanii_g8995.t1
OG0003118	vverm_g5111.t1	acastellanii_g9017.t1
OG0003119	vverm_g10957.t1	acastellanii_g9032.t1
OG0003120	vverm_g8899.t1	acastellanii_g9035.t1
OG0003121	vverm_g6006.t2, vverm_g6006.t1	acastellanii_g9038.t1
OG0003122	vverm_g16419.t1	acastellanii_g9043.t1
OG0003123	vverm_g4192.t1	acastellanii_g8719.t1, acastellanii_g5218.t1
OG0003124	vverm_g1699.t1	acastellanii_g8707.t2, acastellanii_g8707.t1
OG0003125	vverm_g13245.t1	acastellanii_g8653.t1
OG0003126	vverm_g12685.t1	acastellanii_g8654.t2, acastellanii_g8654.t1
OG0003127	vverm_g14606.t2, vverm_g14606.t1	acastellanii_g8664.t1
OG0003128	vverm_g7497.t1	acastellanii_g8415.t2
OG0003129	vverm_g7887.t1	acastellanii_g8416.t2, acastellanii_g8416.t1
OG0003130	vverm_g1982.t1	acastellanii_g8425.t1
OG0003132	vverm_g10063.t1	acastellanii_g8439.t1, acastellanii_g8439.t2
OG0003133	vverm_g988.t1	acastellanii_g2563.t1
OG0003133	vverm_g10500.t1	acastellanii_g8441.t1
OG0003134	vverm_g10091.t2	acastellanii_g8448.t1
OG0003135	vverm_g9109.t1	acastellanii_g8468.t1
OG0003136	vverm_g9104.t2, vverm_g9104.t1	acastellanii_g8471.t1
OG0003137	vverm_g7011.t1	acastellanii_g5038.t1, acastellanii_g8498.t1
OG0003138	vverm_g7013.t1	acastellanii_g8504.t1, acastellanii_g8504.t2, acastellanii_g7645.t1
OG0003139	vverm_g6032.t1	acastellanii_g8532.t1
OG0003140	vverm_g16814.t1	acastellanii_g4956.t1, acastellanii_g8597.t1, acastellanii_g8597.t2
OG0003141	vverm_g14407.t2, vverm_g14407.t1	acastellanii_g8619.t2, acastellanii_g8619.t1
OG0003142	vverm_g1948.t1	acastellanii_g8025.t1
OG0003143	vverm_g10202.t1	acastellanii_g8039.t1
OG0003144	vverm_g13240.t1	acastellanii_g8041.t1
OG0003145	vverm_g627.t1	acastellanii_g8050.t1
OG0003146	vverm_g16919.t1	acastellanii_g8051.t1
OG0003147	vverm_g6805.t1	acastellanii_g8060.t1
OG0003148	vverm_g7076.t1	acastellanii_g8075.t1
OG0003149	vverm_g10272.t1	acastellanii_g8085.t1, acastellanii_g8085.t2
OG0003150	vverm_g16408.t1	acastellanii_g8101.t1
OG0003151	vverm_g14705.t1, vverm_g15167.t1	acastellanii_g8102.t1
OG0003152	vverm_g1675.t1	acastellanii_g8130.t2, acastellanii_g8130.t1
OG0003153	vverm_g2318.t1	acastellanii_g8145.t2, acastellanii_g8145.t1
OG0003154	vverm_g6810.t1	acastellanii_g8158.t2, acastellanii_g8158.t1
OG0003155	vverm_g7150.t1, vverm_g7150.t2	acastellanii_g8159.t1
OG0003156	vverm_g16493.t2, vverm_g16493.t1	acastellanii_g8160.t1
OG0003158	vverm_g1843.t1, vverm_g9332.t1	acastellanii_g8178.t1
OG0003159	vverm_g3256.t1, vverm_g3256.t2	acastellanii_g8196.t1
OG0003160	vverm_g14302.t1	acastellanii_g8204.t1
OG0003161	vverm_g15950.t1	acastellanii_g8234.t1
OG0003162	vverm_g7996.t1, vverm_g7996.t2	acastellanii_g8249.t1
OG0003163	vverm_g5311.t1	acastellanii_g8268.t1
OG0003164	vverm_g6850.t1	acastellanii_g8271.t1
OG0003165	vverm_g6036.t1	acastellanii_g8290.t1
OG0003166	vverm_g670.t1	acastellanii_g8291.t1
OG0003167	vverm_g15339.t1	acastellanii_g8297.t1
OG0003168	vverm_g8568.t1	acastellanii_g5228.t1, acastellanii_g8303.t1
OG0003169	vverm_g13195.t1, vverm_g13195.t2	acastellanii_g8313.t2, acastellanii_g8313.t1
OG0003170	vverm_g8782.t1	acastellanii_g8324.t1
OG0003171	vverm_g8768.t1	acastellanii_g8329.t1, acastellanii_g8329.t2
OG0003172	vverm_g4429.t1	acastellanii_g8351.t1, acastellanii_g8351.t3, acastellanii_g8351.t2
OG0003173	vverm_g6451.t2, vverm_g6451.t1	acastellanii_g8375.t1
OG0003174	vverm_g12648.t1	acastellanii_g8381.t2, acastellanii_g8381.t1
OG0003175	vverm_g11825.t1	acastellanii_g8407.t1
OG0003177	vverm_g3758.t1	acastellanii_g8007.t4
OG0003178	vverm_g10278.t1	acastellanii_g7959.t2, acastellanii_g7959.t1
OG0003179	vverm_g13891.t1, vverm_g6742.t1	acastellanii_g7767.t1
OG0003180	vverm_g8299.t1	acastellanii_g7776.t1
OG0003181	vverm_g5646.t1	acastellanii_g7781.t1
OG0003183	vverm_g4903.t1	acastellanii_g7791.t2, acastellanii_g7791.t1
OG0003184	vverm_g8316.t1	acastellanii_g7792.t1, acastellanii_g7792.t2
OG0003185	vverm_g7946.t1, vverm_g3832.t1	acastellanii_g7816.t1, acastellanii_g191.t1
OG0003186	vverm_g14473.t1	acastellanii_g7818.t2, acastellanii_g7818.t1
OG0003187	vverm_g15053.t1	acastellanii_g7834.t2, acastellanii_g7834.t1
OG0003188	vverm_g15974.t1	acastellanii_g7844.t1
OG0003189	vverm_g4012.t1	acastellanii_g7888.t1
OG0003190	vverm_g5867.t1, vverm_g14072.t1	acastellanii_g7894.t1
OG0003191	vverm_g6234.t1, vverm_g9715.t1	acastellanii_g7899.t1
OG0003192	vverm_g6267.t1, vverm_g16219.t1, vverm_g3448.t1, vverm_g373.t1, vverm_g6272.t1	acastellanii_g7900.t1
OG0003193	vverm_g3243.t1	acastellanii_g7906.t1, acastellanii_g7905.t1
OG0003194	vverm_g3241.t1, vverm_g3241.t2	acastellanii_g7909.t1, acastellanii_g7909.t2
OG0003195	vverm_g11659.t1	acastellanii_g7925.t1, acastellanii_g7927.t1
OG0003196	vverm_g13244.t1	acastellanii_g7719.t1
OG0003197	vverm_g8727.t1	acastellanii_g7721.t1
OG0003198	vverm_g15637.t1	acastellanii_g7730.t2, acastellanii_g7730.t1
OG0003199	vverm_g5141.t1	acastellanii_g7731.t1
OG0003200	vverm_g8207.t2, vverm_g8207.t1	acastellanii_g7694.t2, acastellanii_g7694.t1
OG0003201	vverm_g5009.t1	acastellanii_g7695.t1
OG0003202	vverm_g8762.t1	acastellanii_g7700.t1, acastellanii_g7700.t2
OG0003203	vverm_g13129.t1, vverm_g12485.t1	acastellanii_g7709.t1
OG0003204	vverm_g343.t1	acastellanii_g7712.t1
OG0003205	vverm_g5110.t1, vverm_g5110.t2	acastellanii_g7660.t1
OG0003206	vverm_g12691.t1	acastellanii_g7664.t1, acastellanii_g7664.t2
OG0003207	vverm_g12677.t1	acastellanii_g7665.t1, acastellanii_g7665.t2
OG0003208	vverm_g12676.t2, vverm_g12676.t1	acastellanii_g7666.t1
OG0003209	vverm_g9338.t1, vverm_g1849.t1	acastellanii_g499.t1, acastellanii_g7602.t1
OG0003211	vverm_g13200.t1, vverm_g13200.t2	acastellanii_g7619.t1
OG0003212	vverm_g13903.t1, vverm_g6757.t1	acastellanii_g7625.t1
OG0003213	vverm_g13220.t1	acastellanii_g7634.t1
OG0003214	vverm_g11471.t1	acastellanii_g7638.t1, acastellanii_g3959.t1
OG0003215	vverm_g3148.t2, vverm_g3148.t1	acastellanii_g7594.t1
OG0003216	vverm_g4173.t1	acastellanii_g7600.t1
OG0003217	vverm_g8817.t1	acastellanii_g7547.t1, acastellanii_g324.t1, acastellanii_g7546.t1
OG0003218	vverm_g15345.t1	acastellanii_g7564.t1, acastellanii_g7565.t1
OG0003219	vverm_g15031.t1	acastellanii_g7569.t1
OG0003220	vverm_g7849.t1	acastellanii_g2147.t1, acastellanii_g7586.t1
OG0003221	vverm_g5160.t1	acastellanii_g7498.t1
OG0003223	vverm_g6115.t1	acastellanii_g7398.t2, acastellanii_g7398.t1
OG0003224	vverm_g12231.t1	acastellanii_g2835.t1, acastellanii_g7404.t1
OG0003225	vverm_g13224.t1	acastellanii_g7419.t1
OG0003226	vverm_g8206.t1	acastellanii_g7432.t1
OG0003227	vverm_g12296.t1	acastellanii_g7471.t1, acastellanii_g7471.t2
OG0003228	vverm_g1903.t1, vverm_g8864.t1	acastellanii_g7472.t1
OG0003229	vverm_g15162.t1, vverm_g14710.t1	acastellanii_g7368.t1
OG0003230	vverm_g1928.t1	acastellanii_g7322.t2, acastellanii_g7322.t1
OG0003231	vverm_g16803.t2, vverm_g16803.t1	acastellanii_g1186.t1, acastellanii_g7300.t1
OG0003232	vverm_g259.t1	acastellanii_g7241.t1
OG0003233	vverm_g3250.t1	acastellanii_g7237.t1, acastellanii_g7237.t2
OG0003234	vverm_g12258.t1	acastellanii_g6989.t2, acastellanii_g6989.t1
OG0003235	vverm_g5185.t1, vverm_g5185.t2	acastellanii_g6997.t1
OG0003236	vverm_g11258.t1	acastellanii_g698.t1, acastellanii_g7005.t1
OG0003237	vverm_g14726.t1	acastellanii_g5741.t1, acastellanii_g1215.t1, acastellanii_g1215.t3, acastellanii_g7009.t1
OG0003239	vverm_g6979.t1	acastellanii_g7013.t1, acastellanii_g7013.t2
OG0003240	vverm_g14177.t1	acastellanii_g7024.t1, acastellanii_g7024.t2
OG0003241	vverm_g3140.t1, vverm_g3140.t2	acastellanii_g7040.t1
OG0003242	vverm_g16373.t1	acastellanii_g7041.t1
OG0003243	vverm_g13789.t1, vverm_g13789.t2	acastellanii_g7052.t1
OG0003244	vverm_g14856.t1	acastellanii_g7062.t1, acastellanii_g7062.t2
OG0003245	vverm_g5757.t1	acastellanii_g7080.t1
OG0003246	vverm_g13392.t1	acastellanii_g7101.t2, acastellanii_g7101.t1
OG0003247	vverm_g5991.t1	acastellanii_g7103.t3, acastellanii_g7103.t2, acastellanii_g7103.t1
OG0003248	vverm_g16642.t1, vverm_g14372.t1	acastellanii_g7105.t1
OG0003249	vverm_g7562.t1, vverm_g7562.t2	acastellanii_g7122.t1
OG0003250	vverm_g6026.t2, vverm_g6026.t1	acastellanii_g7123.t1
OG0003251	vverm_g4956.t1	acastellanii_g7134.t1
OG0003252	vverm_g14064.t1, vverm_g5875.t1	acastellanii_g7139.t1
OG0003253	vverm_g13634.t1	acastellanii_g7147.t1
OG0003254	vverm_g956.t1	acastellanii_g7149.t1, acastellanii_g7149.t2
OG0003255	vverm_g7020.t1	acastellanii_g7152.t2, acastellanii_g7152.t1
OG0003256	vverm_g8637.t1	acastellanii_g3673.t1, acastellanii_g3686.t1, acastellanii_g7168.t1
OG0003258	vverm_g5137.t2, vverm_g5137.t1	acastellanii_g2138.t1, acastellanii_g7192.t1
OG0003259	vverm_g7721.t1	acastellanii_g7196.t1
OG0003260	vverm_g1639.t1	acastellanii_g7205.t2, acastellanii_g7205.t1
OG0003261	vverm_g9933.t1	acastellanii_g7214.t1
OG0003262	vverm_g630.t1	acastellanii_g6975.t1, acastellanii_g370.t1
OG0003263	vverm_g8690.t1	acastellanii_g364.t1, acastellanii_g6980.t1
OG0003264	vverm_g3315.t1	acastellanii_g6932.t1, acastellanii_g459.t1, acastellanii_g6370.t1
OG0003265	vverm_g6002.t4	acastellanii_g6787.t2, acastellanii_g6787.t1
OG0003266	vverm_g4549.t1	acastellanii_g6827.t1, acastellanii_g6827.t2
OG0003267	vverm_g13350.t1	acastellanii_g6851.t1
OG0003268	vverm_g14926.t1	acastellanii_g6862.t1
OG0003269	vverm_g15216.t1, vverm_g798.t1, vverm_g2393.t1, vverm_g2393.t2	acastellanii_g6870.t1, acastellanii_g1183.t1
OG0003270	vverm_g2640.t1	acastellanii_g6728.t1
OG0003271	vverm_g12098.t1	acastellanii_g6731.t1
OG0003273	vverm_g108.t1	acastellanii_g6749.t1
OG0003274	vverm_g9727.t1	acastellanii_g6756.t2, acastellanii_g6756.t1
OG0003275	vverm_g261.t1	acastellanii_g6015.t1
OG0003276	vverm_g1945.t1, vverm_g9610.t1	acastellanii_g6034.t1
OG0003277	vverm_g10305.t1, vverm_g10305.t2	acastellanii_g6038.t1, acastellanii_g6038.t2
OG0003278	vverm_g12029.t1	acastellanii_g6046.t2, acastellanii_g6046.t1
OG0003279	vverm_g1290.t2, vverm_g1290.t1	acastellanii_g6055.t1
OG0003280	vverm_g1735.t1, vverm_g12607.t1	acastellanii_g6067.t1
OG0003281	vverm_g12111.t2, vverm_g12111.t1	acastellanii_g6069.t1
OG0003282	vverm_g3725.t1	acastellanii_g6101.t2, acastellanii_g6101.t1
OG0003283	vverm_g15703.t1, vverm_g15703.t2, vverm_g4618.t1	acastellanii_g6124.t1
OG0003284	vverm_g2484.t1	acastellanii_g6128.t1
OG0003285	vverm_g13127.t1, vverm_g12483.t1	acastellanii_g6132.t1
OG0003286	vverm_g9780.t1	acastellanii_g6133.t2, acastellanii_g6133.t1
OG0003287	vverm_g10362.t1	acastellanii_g6149.t1, acastellanii_g6149.t2
OG0003288	vverm_g13859.t1	acastellanii_g6157.t1
OG0003289	vverm_g3768.t1	acastellanii_g6175.t1
OG0003290	vverm_g1721.t1, vverm_g1736.t1	acastellanii_g6183.t1
OG0003291	vverm_g4542.t1	acastellanii_g6184.t1
OG0003292	vverm_g2671.t1	acastellanii_g6244.t1, acastellanii_g2404.t1, acastellanii_g2901.t1, acastellanii_g2405.t1
OG0003293	vverm_g14885.t1	acastellanii_g4466.t1, acastellanii_g6281.t1
OG0003294	vverm_g5597.t1	acastellanii_g6286.t2, acastellanii_g6286.t1
OG0003295	vverm_g16795.t1	acastellanii_g6310.t1
OG0003296	vverm_g5405.t1	acastellanii_g6311.t1
OG0003297	vverm_g1955.t1, vverm_g1955.t2	acastellanii_g6323.t1
OG0003298	vverm_g9505.t2, vverm_g9505.t1	acastellanii_g6337.t1, acastellanii_g6337.t2
OG0003299	vverm_g6027.t1	acastellanii_g6342.t1
OG0003300	vverm_g16732.t1	acastellanii_g6345.t1
OG0003301	vverm_g10832.t1	acastellanii_g6349.t2, acastellanii_g6349.t1
OG0003302	vverm_g3660.t1	acastellanii_g6350.t1
OG0003303	vverm_g13250.t1	acastellanii_g6352.t1
OG0003304	vverm_g4484.t1, vverm_g15774.t1	acastellanii_g6360.t1
OG0003305	vverm_g14550.t1	acastellanii_g6378.t2, acastellanii_g6378.t1
OG0003306	vverm_g10814.t1	acastellanii_g6387.t1, acastellanii_g6387.t2
OG0003307	vverm_g12070.t1, vverm_g13787.t1	acastellanii_g6403.t1
OG0003308	vverm_g8457.t1	acastellanii_g6409.t2, acastellanii_g6409.t1
OG0003309	vverm_g7177.t1	acastellanii_g6416.t1
OG0003311	vverm_g13731.t1	acastellanii_g6426.t1
OG0003312	vverm_g11055.t1	acastellanii_g6443.t1
OG0003314	vverm_g6163.t1, vverm_g6158.t1	acastellanii_g6461.t1, acastellanii_g6461.t2
OG0003315	vverm_g5785.t1, vverm_g5785.t2	acastellanii_g6463.t1
OG0003316	vverm_g2944.t1	acastellanii_g6468.t1, acastellanii_g6469.t1
OG0003317	vverm_g8635.t1	acastellanii_g6470.t1, acastellanii_g6470.t2
OG0003318	vverm_g12171.t2, vverm_g12171.t1	acastellanii_g5915.t1, acastellanii_g6485.t1
OG0003319	vverm_g3697.t1	acastellanii_g6491.t1, acastellanii_g6491.t2
OG0003320	vverm_g14816.t1	acastellanii_g6563.t1, acastellanii_g6563.t2
OG0003321	vverm_g16006.t1, vverm_g3759.t1	acastellanii_g6571.t1
OG0003322	vverm_g2337.t1, vverm_g2337.t2	acastellanii_g6577.t1
OG0003323	vverm_g2987.t1, vverm_g14966.t1	acastellanii_g6580.t1
OG0003324	vverm_g10303.t1, vverm_g10303.t2	acastellanii_g6592.t1
OG0003325	vverm_g468.t1	acastellanii_g6625.t1, acastellanii_g6625.t2
OG0003327	vverm_g2501.t1	acastellanii_g6663.t1
OG0003329	vverm_g6652.t1	acastellanii_g5969.t1
OG0003330	vverm_g14987.t1	acastellanii_g5970.t1, acastellanii_g5083.t1
OG0003331	vverm_g13956.t1	acastellanii_g5886.t2, acastellanii_g5886.t1
OG0003332	vverm_g16178.t1	acastellanii_g5820.t1
OG0003333	vverm_g5264.t1	acastellanii_g5830.t1, acastellanii_g5830.t2
OG0003334	vverm_g6970.t1, vverm_g6970.t2	acastellanii_g5862.t1, acastellanii_g5864.t1
OG0003335	vverm_g8132.t1	acastellanii_g5865.t1, acastellanii_g5865.t2
OG0003336	vverm_g1283.t1	acastellanii_g5868.t2, acastellanii_g5868.t1
OG0003337	vverm_g12689.t1	acastellanii_g5699.t1, acastellanii_g3752.t1
OG0003338	vverm_g11718.t1, vverm_g789.t1	acastellanii_g5707.t1
OG0003339	vverm_g4264.t1	acastellanii_g5770.t1
OG0003340	vverm_g46.t1	acastellanii_g5775.t1, acastellanii_g5775.t2
OG0003341	vverm_g4309.t1	acastellanii_g5786.t1
OG0003342	vverm_g4156.t1	acastellanii_g5686.t1
OG0003343	vverm_g4150.t1	acastellanii_g5513.t1
OG0003344	vverm_g9136.t1	acastellanii_g5537.t1, acastellanii_g5537.t2
OG0003347	vverm_g7767.t1	acastellanii_g5595.t2, acastellanii_g5595.t1
OG0003348	vverm_g12869.t1	acastellanii_g5605.t1
OG0003349	vverm_g9372.t1	acastellanii_g5611.t1
OG0003351	vverm_g9460.t1	acastellanii_g5630.t1, acastellanii_g864.t1
OG0003352	vverm_g11350.t1, vverm_g3586.t1	acastellanii_g5633.t1
OG0003353	vverm_g9811.t2, vverm_g9811.t1	acastellanii_g5647.t1
OG0003354	vverm_g9893.t2, vverm_g9893.t1	acastellanii_g5656.t1
OG0003355	vverm_g736.t1	acastellanii_g5674.t1
OG0003356	vverm_g1612.t1	acastellanii_g3655.t1, acastellanii_g5480.t1
OG0003357	vverm_g14596.t1	acastellanii_g5459.t1, acastellanii_g212.t1
OG0003358	vverm_g2558.t1	acastellanii_g5460.t1
OG0003359	vverm_g11002.t1	acastellanii_g5462.t2, acastellanii_g5462.t1
OG0003360	vverm_g4823.t1, vverm_g4823.t2, vverm_g12586.t1	acastellanii_g5452.t1
OG0003361	vverm_g1364.t1	acastellanii_g5436.t1
OG0003362	vverm_g8192.t1	acastellanii_g5439.t1
OG0003363	vverm_g7681.t1	acastellanii_g5448.t1
OG0003364	vverm_g10316.t3, vverm_g10316.t1	acastellanii_g5408.t1, acastellanii_g5408.t2
OG0003365	vverm_g15535.t1	acastellanii_g5397.t2, acastellanii_g5397.t1
OG0003366	vverm_g12898.t1	acastellanii_g5398.t1
OG0003367	vverm_g4154.t1	acastellanii_g5245.t1
OG0003368	vverm_g40.t1	acastellanii_g5266.t1
OG0003369	vverm_g14159.t1, vverm_g14159.t2	acastellanii_g5293.t1
OG0003370	vverm_g3356.t1	acastellanii_g4650.t2, acastellanii_g4650.t1, acastellanii_g5309.t1
OG0003371	vverm_g9609.t1, vverm_g9609.t2	acastellanii_g5348.t1
OG0003373	vverm_g143.t1	acastellanii_g5232.t1, acastellanii_g4762.t1
OG0003374	vverm_g3189.t1, vverm_g7984.t1	acastellanii_g5213.t1
OG0003375	vverm_g15971.t1	acastellanii_g5110.t1
OG0003376	vverm_g1204.t1	acastellanii_g4913.t1, acastellanii_g5135.t1
OG0003377	vverm_g2387.t1, vverm_g1251.t1	acastellanii_g5137.t1
OG0003378	vverm_g4286.t1, vverm_g16825.t1, vverm_g5048.t1, vverm_g13894.t1, vverm_g6745.t1	acastellanii_g5154.t1
OG0003379	vverm_g4213.t2, vverm_g4213.t1	acastellanii_g5159.t1
OG0003380	vverm_g13367.t1	acastellanii_g5168.t2, acastellanii_g5168.t1
OG0003381	vverm_g16630.t1, vverm_g12709.t1	acastellanii_g5183.t1
OG0003382	vverm_g13420.t1	acastellanii_g5184.t1
OG0003383	vverm_g13378.t1	acastellanii_g5186.t1, acastellanii_g5186.t2
OG0003384	vverm_g13377.t1	acastellanii_g5187.t1, acastellanii_g5187.t2
OG0003385	vverm_g14221.t1, vverm_g5897.t1, vverm_g14042.t1	acastellanii_g5084.t1
OG0003386	vverm_g3958.t1	acastellanii_g4919.t1
OG0003387	vverm_g12681.t1	acastellanii_g4854.t1
OG0003388	vverm_g11230.t1	acastellanii_g4873.t1
OG0003389	vverm_g8202.t1	acastellanii_g4882.t2, acastellanii_g4882.t1
OG0003390	vverm_g12573.t1	acastellanii_g4912.t1, acastellanii_g606.t1
OG0003391	vverm_g785.t1, vverm_g11722.t1	acastellanii_g4795.t1
OG0003392	vverm_g3625.t1	acastellanii_g4810.t1
OG0003393	vverm_g3143.t1	acastellanii_g4811.t2, acastellanii_g4811.t1
OG0003394	vverm_g12734.t1	acastellanii_g4812.t1
OG0003395	vverm_g7707.t1	acastellanii_g4663.t2, acastellanii_g4663.t1
OG0003396	vverm_g11292.t1	acastellanii_g4693.t1, acastellanii_g4693.t2
OG0003397	vverm_g8658.t2, vverm_g8658.t1	acastellanii_g4714.t1
OG0003398	vverm_g14801.t1, vverm_g14801.t2	acastellanii_g4724.t1
OG0003399	vverm_g8547.t1	acastellanii_g4741.t1
OG0003400	vverm_g467.t1	acastellanii_g4750.t1, acastellanii_g2689.t1, acastellanii_g4751.t1, acastellanii_g2688.t1
OG0003401	vverm_g657.t1	acastellanii_g4542.t1
OG0003402	vverm_g3731.t1	acastellanii_g4573.t1, acastellanii_g4573.t2
OG0003403	vverm_g2259.t2, vverm_g2259.t1	acastellanii_g4575.t1
OG0003404	vverm_g1213.t1	acastellanii_g4588.t1
OG0003405	vverm_g4157.t1	acastellanii_g4510.t2, acastellanii_g3177.t1
OG0003406	vverm_g2615.t1	acastellanii_g4481.t1
OG0003407	vverm_g10609.t1	acastellanii_g4468.t1
OG0003408	vverm_g11964.t1	acastellanii_g4391.t1, acastellanii_g576.t1
OG0003409	vverm_g7988.t1	acastellanii_g4393.t1, acastellanii_g4393.t2
OG0003410	vverm_g2317.t1	acastellanii_g4414.t1
OG0003411	vverm_g5750.t1	acastellanii_g4417.t1, acastellanii_g4417.t2
OG0003412	vverm_g647.t1	acastellanii_g4443.t1
OG0003413	vverm_g1344.t1	acastellanii_g4464.t2, acastellanii_g4464.t1
OG0003414	vverm_g2836.t1, vverm_g14638.t1	acastellanii_g4369.t1
OG0003415	vverm_g8522.t1	acastellanii_g4019.t1, acastellanii_g4019.t2
OG0003417	vverm_g2304.t1	acastellanii_g4030.t1
OG0003419	vverm_g6556.t1	acastellanii_g4045.t1, acastellanii_g4045.t2
OG0003420	vverm_g11253.t1	acastellanii_g4054.t1, acastellanii_g4052.t1
OG0003421	vverm_g11184.t1	acastellanii_g4081.t2, acastellanii_g4081.t1
OG0003422	vverm_g15505.t1	acastellanii_g4124.t1
OG0003423	vverm_g13693.t1	acastellanii_g4148.t1
OG0003424	vverm_g11260.t1	acastellanii_g4153.t1
OG0003425	vverm_g4436.t1	acastellanii_g4156.t3, acastellanii_g3647.t1
OG0003426	vverm_g5143.t1, vverm_g16286.t1	acastellanii_g4170.t1
OG0003427	vverm_g2329.t1, vverm_g2328.t1	acastellanii_g4172.t1
OG0003428	vverm_g2799.t1	acastellanii_g4173.t1
OG0003429	vverm_g11257.t1, vverm_g11257.t2	acastellanii_g4185.t1
OG0003430	vverm_g8709.t1	acastellanii_g4198.t2, acastellanii_g4198.t1
OG0003431	vverm_g11404.t1, vverm_g11404.t2	acastellanii_g4215.t1, acastellanii_g4215.t2
OG0003432	vverm_g4405.t1	acastellanii_g4223.t2, acastellanii_g4223.t1
OG0003433	vverm_g3242.t1, vverm_g3242.t2	acastellanii_g4231.t1
OG0003434	vverm_g12899.t2, vverm_g12899.t1	acastellanii_g4232.t1
OG0003435	vverm_g3302.t1, vverm_g3302.t2	acastellanii_g4237.t1
OG0003436	vverm_g596.t1	acastellanii_g4255.t1
OG0003437	vverm_g1673.t1	acastellanii_g4271.t1
OG0003438	vverm_g4091.t1, vverm_g4091.t2	acastellanii_g4286.t1
OG0003439	vverm_g3194.t1	acastellanii_g4290.t2, acastellanii_g4290.t1
